Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=256, epsilon=5, seed=51, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.295291120448011, accuracy = 0.15546662099140882
Epoch 2, loss  = 2.2865736271472685, accuracy = 0.19183658373001072
Epoch 3, loss  = 2.2778472078607437, accuracy = 0.23238653668456613
Epoch 4, loss  = 2.26930941622308, accuracy = 0.2832440123635827
Epoch 5, loss  = 2.260978671337696, accuracy = 0.32157629422883083
Epoch 6, loss  = 2.252259168219059, accuracy = 0.34517846488276877
Epoch 7, loss  = 2.2424299666222107, accuracy = 0.3654614221107658
Epoch 8, loss  = 2.233072848015643, accuracy = 0.3796983435945394
Epoch 9, loss  = 2.221999138974129, accuracy = 0.40584111398816436
Epoch 10, loss  = 2.211331453729183, accuracy = 0.42744779750036194
Epoch 11, loss  = 2.1990747867746556, accuracy = 0.44943391204035466
Epoch 12, loss  = 2.187353724621712, accuracy = 0.46617241838938067
Epoch 13, loss  = 2.1739038173188554, accuracy = 0.4883079195052241
Epoch 14, loss  = 2.1590291378345894, accuracy = 0.5049714359581655
Epoch 15, loss  = 2.1447725133692965, accuracy = 0.5186608512250295
Epoch 16, loss  = 2.128506299282642, accuracy = 0.5310427566121388
Epoch 17, loss  = 2.112641666290608, accuracy = 0.539134846163008
Epoch 18, loss  = 2.0956837349749624, accuracy = 0.5493332835168712
Epoch 19, loss  = 2.0763977091363137, accuracy = 0.5610145281880048
Epoch 20, loss  = 2.057178733703938, accuracy = 0.569528828631371
Epoch 21, loss  = 2.036882942280871, accuracy = 0.573623757054546
Epoch 22, loss  = 2.016317059131379, accuracy = 0.5719408401554265
Epoch 23, loss  = 1.9945248969057774, accuracy = 0.5765652460470264
Epoch 24, loss  = 1.9735612331552708, accuracy = 0.5791383047991543
Epoch 25, loss  = 1.948342014373617, accuracy = 0.5824869399146853
Epoch 26, loss  = 1.9261744996334644, accuracy = 0.5820139331207733
Epoch 27, loss  = 1.9016060337107232, accuracy = 0.5793972918563788
Epoch 28, loss  = 1.8754105557786658, accuracy = 0.5815830821575422
Epoch 29, loss  = 1.8513348295333538, accuracy = 0.5819065905637859
Epoch 30, loss  = 1.824128660749882, accuracy = 0.5804359299452564
Epoch 31, loss  = 1.8006821520785068, accuracy = 0.5786104593512518
Epoch 32, loss  = 1.7739703284933213, accuracy = 0.5782885139901417
Epoch 33, loss  = 1.752005019593746, accuracy = 0.5782972353881741
Epoch 34, loss  = 1.725720840312065, accuracy = 0.5806522899435116
Epoch 35, loss  = 1.6933241565176782, accuracy = 0.5866986129975221
Epoch 36, loss  = 1.6705825323754169, accuracy = 0.5812990550773116
Epoch 37, loss  = 1.6485117227473158, accuracy = 0.5769336847428325
Epoch 38, loss  = 1.6217416235741149, accuracy = 0.5808550504848061
Epoch 39, loss  = 1.5993275195994276, accuracy = 0.5783025587549765
