Running with hyperparameters: optimizer=sgd, learning_rate=0.01, batch_size=128, epsilon=1, seed=14, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.2144167407997637, accuracy = 0.3323251075573033
Epoch 2, loss  = 1.89434949116412, accuracy = 0.5330389483933212
Epoch 3, loss  = 1.4652496258587218, accuracy = 0.5769813110815336
Epoch 4, loss  = 1.1767548222277464, accuracy = 0.6088626775595452
Epoch 5, loss  = 1.0224699792323082, accuracy = 0.6224403935923266
Epoch 6, loss  = 0.9572927332890313, accuracy = 0.632245682294428
Epoch 7, loss  = 0.9150429782328575, accuracy = 0.6543969148056465
Epoch 8, loss  = 0.895404548787359, accuracy = 0.6770208574635712
Epoch 9, loss  = 0.8850922435839802, accuracy = 0.6942810486930574
Epoch 10, loss  = 0.8790331872414424, accuracy = 0.709715668808846
Epoch 11, loss  = 0.8875930478323751, accuracy = 0.7126327919918991
Epoch 12, loss  = 0.8844504521599711, accuracy = 0.7194614707812149
Epoch 13, loss  = 0.8930366213387771, accuracy = 0.7236785726687949
Epoch 14, loss  = 0.9107070187769973, accuracy = 0.7252843356706691
Epoch 15, loss  = 0.9160856739290233, accuracy = 0.7271223997979133
Epoch 16, loss  = 0.9239304740545846, accuracy = 0.7288737446099622
Epoch 17, loss  = 0.92811223743821, accuracy = 0.7344054934727267
Epoch 18, loss  = 0.9448446710226632, accuracy = 0.7361931235867389
Epoch 19, loss  = 0.944425857715261, accuracy = 0.7357502271815217
Epoch 20, loss  = 0.9619094434577519, accuracy = 0.7358318740602486
Epoch 21, loss  = 0.970706433375507, accuracy = 0.7362604289323162
Epoch 22, loss  = 0.9554905020860213, accuracy = 0.7431485435348774
Epoch 23, loss  = 0.9510357412320973, accuracy = 0.7428096864967293
Epoch 24, loss  = 0.9572491162875568, accuracy = 0.7455946582698487
Epoch 25, loss  = 0.962485269061538, accuracy = 0.7466800380610704
Epoch 26, loss  = 0.9766119433872735, accuracy = 0.748563565903197
Epoch 27, loss  = 0.9766892719624648, accuracy = 0.7493159115711251
Epoch 28, loss  = 0.979281511769366, accuracy = 0.7505712166189272
Epoch 29, loss  = 0.9883922320057843, accuracy = 0.748876594770058
Epoch 30, loss  = 0.9795114647096662, accuracy = 0.7547905964571622
Epoch 31, loss  = 0.983014358386302, accuracy = 0.7527543661755184
Epoch 32, loss  = 0.9806345750782282, accuracy = 0.7518983912589143
