Running with hyperparameters: optimizer=sgd, learning_rate=0.01, batch_size=256, epsilon=1, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.2686808789030035, accuracy = 0.26495014265383443
Epoch 2, loss  = 2.167411238081912, accuracy = 0.4741255566451238
Epoch 3, loss  = 2.0033701993049458, accuracy = 0.5527145485556784
Epoch 4, loss  = 1.7822114401675284, accuracy = 0.5826488218769039
Epoch 5, loss  = 1.546513816143604, accuracy = 0.6124534943894093
Epoch 6, loss  = 1.3507362086722192, accuracy = 0.6209922309746244
Epoch 7, loss  = 1.1990025373215372, accuracy = 0.6298221094921509
Epoch 8, loss  = 1.0855510503687757, accuracy = 0.6392655634345976
Epoch 9, loss  = 1.0279886260945745, accuracy = 0.6405561870035327
Epoch 10, loss  = 0.9832124349918772, accuracy = 0.6446858995954718
Epoch 11, loss  = 0.9455896524672812, accuracy = 0.6540748972499851
Epoch 12, loss  = 0.9293826574974872, accuracy = 0.6591973727165985
Epoch 13, loss  = 0.9045832428526371, accuracy = 0.6724586498441304
Epoch 14, loss  = 0.8960730235627357, accuracy = 0.6816655342273037
Epoch 15, loss  = 0.8896024115542148, accuracy = 0.6848853817947926
Epoch 16, loss  = 0.8764225049221769, accuracy = 0.6953365598432173
Epoch 17, loss  = 0.8893714450775309, accuracy = 0.6988977259647268
Epoch 18, loss  = 0.8924888283648389, accuracy = 0.700144957400256
Epoch 19, loss  = 0.8875507917809994, accuracy = 0.7085402397617353
Epoch 20, loss  = 0.9051143448403541, accuracy = 0.7080055049794236
Epoch 21, loss  = 0.8963044468392717, accuracy = 0.7142004450629778
Epoch 22, loss  = 0.9028709152911572, accuracy = 0.7153324013777937
Epoch 23, loss  = 0.9138580925921176, accuracy = 0.7167655666003517
Epoch 24, loss  = 0.9081388174219335, accuracy = 0.7219931918342625
Epoch 25, loss  = 0.925484192878642, accuracy = 0.7219378118864349
Epoch 26, loss  = 0.9302282280110298, accuracy = 0.7210954724392015
Epoch 27, loss  = 0.9320029702592403, accuracy = 0.7236518511135426
Epoch 28, loss  = 0.9342997216163798, accuracy = 0.7275490136634459
Epoch 29, loss  = 0.9333865208828703, accuracy = 0.7287209769004785
Epoch 30, loss  = 0.9301190345845324, accuracy = 0.728856125760882
Epoch 31, loss  = 0.9361035889767586, accuracy = 0.7316515210001564
Epoch 32, loss  = 0.9454604912311473, accuracy = 0.7302510366127504
Epoch 33, loss  = 0.9561348963291088, accuracy = 0.7322126139636914
Epoch 34, loss  = 0.9488166446381426, accuracy = 0.7353591772872394
Epoch 35, loss  = 0.951118334303511, accuracy = 0.7382463306707577
Epoch 36, loss  = 0.9664494653965564, accuracy = 0.7370834360199743
