Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=256, epsilon=1, seed=14, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.298761656943788, accuracy = 0.10436810566680571
Epoch 2, loss  = 2.290665878133571, accuracy = 0.1094709524826896
Epoch 3, loss  = 2.283310960201507, accuracy = 0.13933383617211556
Epoch 4, loss  = 2.275389422761633, accuracy = 0.17172770195235537
Epoch 5, loss  = 2.2682794865141522, accuracy = 0.20287406665235552
Epoch 6, loss  = 2.2606656064378456, accuracy = 0.22775331343556404
Epoch 7, loss  = 2.2525823217757206, accuracy = 0.25802276415663966
Epoch 8, loss  = 2.2447955446040377, accuracy = 0.29168547688319746
Epoch 9, loss  = 2.235230547316531, accuracy = 0.3390347270005259
Epoch 10, loss  = 2.226887217988359, accuracy = 0.3699470290907477
Epoch 11, loss  = 2.2167671000703852, accuracy = 0.3997317849195942
Epoch 12, loss  = 2.205868490706099, accuracy = 0.42095450532294676
Epoch 13, loss  = 2.1953498262040156, accuracy = 0.4302974870084966
Epoch 14, loss  = 2.184456889172818, accuracy = 0.43735507285891656
Epoch 15, loss  = 2.1723882979535043, accuracy = 0.44991104072913285
Epoch 16, loss  = 2.1603254947256536, accuracy = 0.46091179079693984
Epoch 17, loss  = 2.144724296001678, accuracy = 0.4784245490075559
Epoch 18, loss  = 2.1312629263451757, accuracy = 0.48740100329858627
Epoch 19, loss  = 2.1163337129227657, accuracy = 0.4962526772760644
Epoch 20, loss  = 2.0987062352768917, accuracy = 0.5092763501134064
Epoch 21, loss  = 2.0843326375839557, accuracy = 0.5085269871810203
Epoch 22, loss  = 2.066611336647196, accuracy = 0.513608170567776
Epoch 23, loss  = 2.0491098474948966, accuracy = 0.5194171056190674
Epoch 24, loss  = 2.0302446958866525, accuracy = 0.5223316631229065
Epoch 25, loss  = 2.0123543242190745, accuracy = 0.5269924903812049
Epoch 26, loss  = 1.9914994290534487, accuracy = 0.5309837978539319
Epoch 27, loss  = 1.975649594246073, accuracy = 0.5275984383610721
Epoch 28, loss  = 1.9504135207926974, accuracy = 0.5370098202777218
Epoch 29, loss  = 1.931441074736575, accuracy = 0.5379546214059574
Epoch 30, loss  = 1.9092040330805677, accuracy = 0.5400463741917289
Epoch 31, loss  = 1.8889649512919975, accuracy = 0.5407546335119098
Epoch 32, loss  = 1.8682310155097475, accuracy = 0.5413509839896588
Epoch 33, loss  = 1.8438105233172153, accuracy = 0.5493874751638435
Epoch 34, loss  = 1.8215871476112528, accuracy = 0.5488020387758338
Epoch 35, loss  = 1.7989091401404522, accuracy = 0.5481674682461497
Epoch 36, loss  = 1.7766804076255636, accuracy = 0.5528610572536694
Epoch 37, loss  = 1.7532122606926777, accuracy = 0.5530846829140764
Epoch 38, loss  = 1.7336037346657287, accuracy = 0.5507462159723724
Epoch 39, loss  = 1.7102519517249248, accuracy = 0.5533966126610579
Epoch 40, loss  = 1.6886340491315153, accuracy = 0.5564197749979862
Epoch 41, loss  = 1.6642931811352994, accuracy = 0.5576829015314968
Epoch 42, loss  = 1.640930333543331, accuracy = 0.5603485970411409
Epoch 43, loss  = 1.6168359994888306, accuracy = 0.564142346226126
Epoch 44, loss  = 1.5981557932305843, accuracy = 0.5674076789430099
Epoch 45, loss  = 1.577830762558795, accuracy = 0.5698273648637164
Epoch 46, loss  = 1.554895602388585, accuracy = 0.5724531202270676
Epoch 47, loss  = 1.5355347978307845, accuracy = 0.5712575348481737
Epoch 48, loss  = 1.513643469709031, accuracy = 0.5750614626492319
Epoch 49, loss  = 1.4943683639485785, accuracy = 0.5738813168384683
Epoch 50, loss  = 1.4733598617797201, accuracy = 0.5799985442100984
Epoch 51, loss  = 1.4539453993452356, accuracy = 0.5868654910206131
Epoch 52, loss  = 1.4367552645662998, accuracy = 0.5825036918212025
Epoch 53, loss  = 1.4179567418199905, accuracy = 0.5852281209432357
Epoch 54, loss  = 1.3967188069160947, accuracy = 0.5890942437738762
Epoch 55, loss  = 1.3858237849905135, accuracy = 0.5879317076760769
Epoch 56, loss  = 1.3671890882735556, accuracy = 0.591008271112966
Epoch 57, loss  = 1.3442854521122385, accuracy = 0.5968394033499915
Epoch 58, loss  = 1.3325757544091408, accuracy = 0.5958510684417452
Epoch 59, loss  = 1.3180743724741835, accuracy = 0.5948708461177886
Epoch 60, loss  = 1.3093120468423722, accuracy = 0.5941386557795347
Epoch 61, loss  = 1.2853075940558252, accuracy = 0.6004937990503109
Epoch 62, loss  = 1.2725801518622866, accuracy = 0.6018787533565486
Epoch 63, loss  = 1.2597883386814848, accuracy = 0.599759805346751
Epoch 64, loss  = 1.2523523401706778, accuracy = 0.6005304535627607
Epoch 65, loss  = 1.2365836529021568, accuracy = 0.6043270527211254
Epoch 66, loss  = 1.2274518134746146, accuracy = 0.6007359974061545
Epoch 67, loss  = 1.2160311293094717, accuracy = 0.6005657883460913
Epoch 68, loss  = 1.2046335291355215, accuracy = 0.6027973577142872
Epoch 69, loss  = 1.193024970622773, accuracy = 0.6017881296377509
Epoch 70, loss  = 1.1771758561438703, accuracy = 0.6052414291979635
Epoch 71, loss  = 1.1769020826258558, accuracy = 0.6006070105002956
Epoch 72, loss  = 1.1576615787566977, accuracy = 0.6089582184227862
Epoch 73, loss  = 1.1525257272923246, accuracy = 0.606403591230231
Epoch 74, loss  = 1.1451486805652051, accuracy = 0.6072030957409813
Epoch 75, loss  = 1.1377048672513759, accuracy = 0.6058128196452238
Epoch 76, loss  = 1.1286535960562685, accuracy = 0.6067333173983286
Epoch 77, loss  = 1.1148214439128308, accuracy = 0.6095189240776467
