Running with hyperparameters: optimizer=sgd, learning_rate=0.01, batch_size=256, epsilon=5, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.2543938504888654, accuracy = 0.22908750585293025
Epoch 2, loss  = 2.1099795595128485, accuracy = 0.5075693896006088
Epoch 3, loss  = 1.8824384192202954, accuracy = 0.5762337417895932
Epoch 4, loss  = 1.6166881373588076, accuracy = 0.602391441718318
Epoch 5, loss  = 1.3847715672026288, accuracy = 0.6143136220682026
Epoch 6, loss  = 1.223934331853339, accuracy = 0.6115490490724995
Epoch 7, loss  = 1.1095486131120236, accuracy = 0.6140938439591952
Epoch 8, loss  = 1.041295317386059, accuracy = 0.6173051369637699
Epoch 9, loss  = 0.9960965268155362, accuracy = 0.6224512368207034
Epoch 10, loss  = 0.9558148031539105, accuracy = 0.6311251368089186
Epoch 11, loss  = 0.9418103682233933, accuracy = 0.6332332190555554
Epoch 12, loss  = 0.9247020472871497, accuracy = 0.6450360306319279
Epoch 13, loss  = 0.9060961933846169, accuracy = 0.6605353727072971
Epoch 14, loss  = 0.9070677757263184, accuracy = 0.6741090784967657
Epoch 15, loss  = 0.8790138675811443, accuracy = 0.6881873905720451
Epoch 16, loss  = 0.8780222129314503, accuracy = 0.6962181078646708
Epoch 17, loss  = 0.8752851607951712, accuracy = 0.7014551511528571
Epoch 18, loss  = 0.8783152382424537, accuracy = 0.7057712425808158
Epoch 19, loss  = 0.8719868127335894, accuracy = 0.7133022225288153
Epoch 20, loss  = 0.8794982626083049, accuracy = 0.7150802188786792
Epoch 21, loss  = 0.871745786514688, accuracy = 0.7178649865794489
Epoch 22, loss  = 0.8842931620618131, accuracy = 0.7203629673641656
Epoch 23, loss  = 0.8886130987329686, accuracy = 0.7196247261703427
Epoch 24, loss  = 0.8894360491570006, accuracy = 0.7224383575679446
Epoch 25, loss  = 0.8890376156948983, accuracy = 0.7271115935163239
Epoch 26, loss  = 0.9103452854968132, accuracy = 0.72556720720705
Epoch 27, loss  = 0.9151935001637074, accuracy = 0.7268525416098482
Epoch 28, loss  = 0.9139358137516265, accuracy = 0.7276924676685355
