Running with hyperparameters: optimizer=sgd, learning_rate=0.01, batch_size=128, epsilon=1, seed=51, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.1922390364380533, accuracy = 0.41803906051483203
Epoch 2, loss  = 1.8031419319892996, accuracy = 0.5590859787669211
Epoch 3, loss  = 1.3616693546014553, accuracy = 0.5812926361784786
Epoch 4, loss  = 1.11504739942327, accuracy = 0.6044834771031997
Epoch 5, loss  = 1.008026448902545, accuracy = 0.6206025805592643
Epoch 6, loss  = 0.9449700174301163, accuracy = 0.6417632115869177
Epoch 7, loss  = 0.907856033427883, accuracy = 0.6673342418358629
Epoch 8, loss  = 0.8869442013280986, accuracy = 0.6877546434248121
Epoch 9, loss  = 0.8808395134360552, accuracy = 0.7002794472342573
Epoch 10, loss  = 0.8782931585301722, accuracy = 0.7070894201284819
Epoch 11, loss  = 0.8813577246055928, accuracy = 0.7148158467676398
Epoch 12, loss  = 0.8871526148781848, accuracy = 0.7185924311463027
Epoch 13, loss  = 0.8963640026573433, accuracy = 0.7221543302037303
Epoch 14, loss  = 0.8958008382111978, accuracy = 0.7297061893697908
Epoch 15, loss  = 0.9221646611624436, accuracy = 0.727593297084723
Epoch 16, loss  = 0.9391421125387587, accuracy = 0.7283273714921703
Epoch 17, loss  = 0.9260004705457545, accuracy = 0.7377115245226472
Epoch 18, loss  = 0.9392945552304355, accuracy = 0.7353066838844319
Epoch 19, loss  = 0.9455141081993006, accuracy = 0.7389252619530814
Epoch 20, loss  = 0.9341738225300429, accuracy = 0.7419712591507583
Epoch 21, loss  = 0.9624036945768003, accuracy = 0.7392206536249312
Epoch 22, loss  = 0.9562615918706475, accuracy = 0.7424590123549438
Epoch 23, loss  = 0.9551806838781849, accuracy = 0.7446033487722474
Epoch 24, loss  = 0.9631278843386595, accuracy = 0.745293750363134
Epoch 25, loss  = 0.9636235889722543, accuracy = 0.7473924528073175
Epoch 26, loss  = 0.9596092825505271, accuracy = 0.7479982357974198
Epoch 27, loss  = 0.9563327825654035, accuracy = 0.7505535857989485
Epoch 28, loss  = 0.9696475958137878, accuracy = 0.751903643317578
Epoch 29, loss  = 0.9527250254459219, accuracy = 0.7529188374693999
Epoch 30, loss  = 0.9658965224396191, accuracy = 0.7522732734059259
Epoch 31, loss  = 0.9527531454939324, accuracy = 0.7540759730926745
Epoch 32, loss  = 0.9501258382665069, accuracy = 0.7584574829095062
Epoch 33, loss  = 0.9546341240278947, accuracy = 0.7558811487369826
Epoch 34, loss  = 0.9367213299406617, accuracy = 0.7589668697030458
Epoch 35, loss  = 0.9486584055906674, accuracy = 0.7581717215733544
Epoch 36, loss  = 0.9404890884849817, accuracy = 0.759933541305427
Epoch 37, loss  = 0.9386255747473824, accuracy = 0.7642579812052325
Epoch 38, loss  = 0.9408896237548227, accuracy = 0.7623007055086505
Epoch 39, loss  = 0.9393986961734828, accuracy = 0.762300584367005
Epoch 40, loss  = 0.9406196343492089, accuracy = 0.76498863211641
Epoch 41, loss  = 0.9310301237268996, accuracy = 0.7657091510201586
Epoch 42, loss  = 0.94101514319367, accuracy = 0.7643363316441346
Epoch 43, loss  = 0.9360292532932021, accuracy = 0.7668138068274859
Epoch 44, loss  = 0.9315201499060527, accuracy = 0.766568627951033
Epoch 45, loss  = 0.9087819100570068, accuracy = 0.7739358236213972
Epoch 46, loss  = 0.9409001740946699, accuracy = 0.7673781815957255
Epoch 47, loss  = 0.9466715779131664, accuracy = 0.7688656211741826
Epoch 48, loss  = 0.9238451677344756, accuracy = 0.7698770142390639
Epoch 49, loss  = 0.9170330022570929, accuracy = 0.7712240851057484
Epoch 50, loss  = 0.9225111967846275, accuracy = 0.7707921206095296
Epoch 51, loss  = 0.9224979111761935, accuracy = 0.7714334801335089
Epoch 52, loss  = 0.9240319409858443, accuracy = 0.7731712932723369
Epoch 53, loss  = 0.9281580188889493, accuracy = 0.7710804884166607
Epoch 54, loss  = 0.9040834089077866, accuracy = 0.7760642724028266
Epoch 55, loss  = 0.8833745120684984, accuracy = 0.7794049532339459
Epoch 56, loss  = 0.9141563053197189, accuracy = 0.7743124346809153
Epoch 57, loss  = 0.9132157059620692, accuracy = 0.7781438959775092
Epoch 58, loss  = 0.9093632365721883, accuracy = 0.778202893455655
Epoch 59, loss  = 0.9045157159315244, accuracy = 0.7764903108591609
Epoch 60, loss  = 0.9149434372687391, accuracy = 0.7733090133718978
Epoch 61, loss  = 0.8950611023760554, accuracy = 0.775962844382688
