Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=256, epsilon=10, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.301013220117447, accuracy = 0.09635349303564493
Epoch 2, loss  = 2.2908415561026714, accuracy = 0.12506054227283606
Epoch 3, loss  = 2.281162697203616, accuracy = 0.14781984484863298
Epoch 4, loss  = 2.2709437654373494, accuracy = 0.16614824942017836
Epoch 5, loss  = 2.260598106587187, accuracy = 0.17765155171372174
Epoch 6, loss  = 2.250967739998026, accuracy = 0.20822604121601707
Epoch 7, loss  = 2.2396762868191336, accuracy = 0.2776295315938442
Epoch 8, loss  = 2.227667502139477, accuracy = 0.351432997203053
Epoch 9, loss  = 2.21571866907972, accuracy = 0.3957633293202136
Epoch 10, loss  = 2.2021937025354266, accuracy = 0.4199187384406339
Epoch 11, loss  = 2.1881814165318265, accuracy = 0.44078492604940667
Epoch 12, loss  = 2.173165717023484, accuracy = 0.4576928640430903
Epoch 13, loss  = 2.1571655872020314, accuracy = 0.4742569790250243
Epoch 14, loss  = 2.1407505786165277, accuracy = 0.487516169039439
Epoch 15, loss  = 2.1229650162635965, accuracy = 0.5013096999851748
Epoch 16, loss  = 2.1040484012441434, accuracy = 0.5105792626887183
Epoch 17, loss  = 2.084677611006067, accuracy = 0.5224920184258913
Epoch 18, loss  = 2.0644370068895057, accuracy = 0.5321363964873542
Epoch 19, loss  = 2.0420063170980898, accuracy = 0.5471280818800751
Epoch 20, loss  = 2.019466855170879, accuracy = 0.5539862040101731
Epoch 21, loss  = 1.9966359356616405, accuracy = 0.561801296888173
Epoch 22, loss  = 1.9724116939179441, accuracy = 0.5658664324437793
Epoch 23, loss  = 1.9473128531841521, accuracy = 0.5706086823709452
Epoch 24, loss  = 1.9212894607097544, accuracy = 0.5778363199348566
Epoch 25, loss  = 1.8958235071060505, accuracy = 0.5814458449098211
Epoch 26, loss  = 1.871757595082547, accuracy = 0.5816891862299789
Epoch 27, loss  = 1.8451983142406383, accuracy = 0.5808115067418096
Epoch 28, loss  = 1.816280096135241, accuracy = 0.5885666422785129
Epoch 29, loss  = 1.7929357589559352, accuracy = 0.5856446353660124
Epoch 30, loss  = 1.7638849359877566, accuracy = 0.5923587871314876
Epoch 31, loss  = 1.7370146786912959, accuracy = 0.5951196629428513
Epoch 32, loss  = 1.7120663571865, accuracy = 0.5944106290272425
Epoch 33, loss  = 1.6835169254465305, accuracy = 0.597721356220111
Epoch 34, loss  = 1.6575279946022845, accuracy = 0.6011647952436533
Epoch 35, loss  = 1.630325020120499, accuracy = 0.6012223435997873
Epoch 36, loss  = 1.6035745240272359, accuracy = 0.6057477755137046
Epoch 37, loss  = 1.575986553760285, accuracy = 0.6062533338907876
Epoch 38, loss  = 1.552327820088001, accuracy = 0.6058454225329212
Epoch 39, loss  = 1.5304585659757572, accuracy = 0.6071512071911234
Epoch 40, loss  = 1.5080520178409333, accuracy = 0.6063618662135611
Epoch 41, loss  = 1.4814661512983607, accuracy = 0.6084928580229001
Epoch 42, loss  = 1.4592942603090977, accuracy = 0.6094442409969155
Epoch 43, loss  = 1.4419321425417637, accuracy = 0.6070413042691438
