Running with hyperparameters: optimizer=sgd, learning_rate=1.0, batch_size=128, epsilon=5, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.2018318044097185, accuracy = 0.7138904345916751
Epoch 2, loss  = 1.307158439525409, accuracy = 0.7688653346872679
Epoch 3, loss  = 1.5082747426622711, accuracy = 0.7821726294682417
Epoch 4, loss  = 1.622270557163621, accuracy = 0.7875940855976642
Epoch 5, loss  = 1.8056703265796084, accuracy = 0.7909112328984511
Epoch 6, loss  = 1.7474873200662608, accuracy = 0.7932475254999487
Epoch 7, loss  = 1.737796858175477, accuracy = 0.7879702872921814
Epoch 8, loss  = 1.7540198338311364, accuracy = 0.785899848219237
Epoch 9, loss  = 1.7736726671393745, accuracy = 0.785772324736613
Epoch 10, loss  = 1.812367868321791, accuracy = 0.7860308143136824
Epoch 11, loss  = 1.916584287498043, accuracy = 0.7777264373753925
Epoch 12, loss  = 1.852613121207589, accuracy = 0.7770626600582765
Epoch 13, loss  = 1.7597859439565176, accuracy = 0.7796957851722136
Epoch 14, loss  = 1.702755914949405, accuracy = 0.7815342002924388
Epoch 15, loss  = 1.7401132766626028, accuracy = 0.7725523848447572
Epoch 16, loss  = 1.7836221551844307, accuracy = 0.7775496994956259
Epoch 17, loss  = 1.7556601642672696, accuracy = 0.7751678816153679
Epoch 18, loss  = 1.7388117992039174, accuracy = 0.7743433191284935
Epoch 19, loss  = 1.6588223148256476, accuracy = 0.7739541836080058
Epoch 20, loss  = 1.6316737944383357, accuracy = 0.7829659972423529
Epoch 21, loss  = 1.5469616876482202, accuracy = 0.7827464810411553
Epoch 22, loss  = 1.5354392397632477, accuracy = 0.7779461332246671
Epoch 23, loss  = 1.5073788058020667, accuracy = 0.7826668357464956
Epoch 24, loss  = 1.5508773781851666, accuracy = 0.7781560650431912
Epoch 25, loss  = 1.4854809897286552, accuracy = 0.7801456952161442
Epoch 26, loss  = 1.5046803681835184, accuracy = 0.7791393591804867
Epoch 27, loss  = 1.5737062213517456, accuracy = 0.7800202681903845
Epoch 28, loss  = 1.5218882126086302, accuracy = 0.7835300432855764
