Running with hyperparameters: optimizer=sgd, learning_rate=0.1, batch_size=128, epsilon=1, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.1855711126124173, accuracy = 0.6127003471166084
Epoch 2, loss  = 0.9299554055306449, accuracy = 0.7310758421706387
Epoch 3, loss  = 1.0000235863458882, accuracy = 0.7470493506887931
Epoch 4, loss  = 0.995613733207239, accuracy = 0.7610399742595596
Epoch 5, loss  = 0.9898454958696101, accuracy = 0.7722020649964978
Epoch 6, loss  = 1.019093362761459, accuracy = 0.7742210425682237
Epoch 7, loss  = 1.0374109666230582, accuracy = 0.7780846856674418
Epoch 8, loss  = 1.0655189540975891, accuracy = 0.7811975873683463
Epoch 9, loss  = 1.0597574057609542, accuracy = 0.7858127182447915
Epoch 10, loss  = 1.09280045193904, accuracy = 0.7839349313442123
Epoch 11, loss  = 1.118239555785905, accuracy = 0.7888612426390083
Epoch 12, loss  = 1.1005316013212143, accuracy = 0.7916210126405671
Epoch 13, loss  = 1.158242918852804, accuracy = 0.789193592991928
Epoch 14, loss  = 1.1788029311689487, accuracy = 0.7899864759906144
Epoch 15, loss  = 1.2282632171218075, accuracy = 0.7859278231308725
Epoch 16, loss  = 1.2685136834441473, accuracy = 0.7880617728137524
Epoch 17, loss  = 1.2923413844250922, accuracy = 0.7908346237961995
Epoch 18, loss  = 1.337807579589551, accuracy = 0.7896136786017046
Epoch 19, loss  = 1.3262304226472688, accuracy = 0.793239361224974
Epoch 20, loss  = 1.3485008916621015, accuracy = 0.7918583174959123
Epoch 21, loss  = 1.4141399635434913, accuracy = 0.7916034619131876
Epoch 22, loss  = 1.4067212172916956, accuracy = 0.7962609054135041
Epoch 23, loss  = 1.445897836420836, accuracy = 0.792852514338453
Epoch 24, loss  = 1.4396583036319026, accuracy = 0.7925868707921773
Epoch 25, loss  = 1.4346335403192272, accuracy = 0.7973527196623147
Epoch 26, loss  = 1.4498288128167582, accuracy = 0.8025731604742712
Epoch 27, loss  = 1.4884621697956566, accuracy = 0.7996175375056415
Epoch 28, loss  = 1.5092469208530273, accuracy = 0.8016161117412731
Epoch 29, loss  = 1.531002759170939, accuracy = 0.7999421624458368
Epoch 30, loss  = 1.5399829826629492, accuracy = 0.7976748673897543
Epoch 31, loss  = 1.6121464465726922, accuracy = 0.8006942547564093
