Running with hyperparameters: optimizer=sgd, learning_rate=0.1, batch_size=128, epsilon=1, seed=14, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.2492910823079824, accuracy = 0.6052027372892003
Epoch 2, loss  = 0.9432955159307289, accuracy = 0.7267020748988776
Epoch 3, loss  = 1.0024405492902564, accuracy = 0.7473564343128173
Epoch 4, loss  = 1.0604607778063206, accuracy = 0.7519046657745712
Epoch 5, loss  = 1.011964030357312, accuracy = 0.7624231785727628
Epoch 6, loss  = 1.0291369160863637, accuracy = 0.7677073516794933
Epoch 7, loss  = 1.0373633390804853, accuracy = 0.7728554137330405
Epoch 8, loss  = 1.0575328718370467, accuracy = 0.7736977044243513
Epoch 9, loss  = 1.095408168555831, accuracy = 0.7757945703215422
Epoch 10, loss  = 1.1151144151875714, accuracy = 0.7749015172180395
Epoch 11, loss  = 1.1141350989911094, accuracy = 0.7803784861064704
Epoch 12, loss  = 1.078098724900024, accuracy = 0.7865353221525155
Epoch 13, loss  = 1.090996620878736, accuracy = 0.7921271684560726
Epoch 14, loss  = 1.111145440068072, accuracy = 0.7960334297709103
Epoch 15, loss  = 1.1207074428926398, accuracy = 0.7974806208703487
Epoch 16, loss  = 1.128247122520577, accuracy = 0.7981323652089485
Epoch 17, loss  = 1.1740775256395848, accuracy = 0.7993175894871166
Epoch 18, loss  = 1.2363903241625218, accuracy = 0.8002689455509268
Epoch 19, loss  = 1.27668165792026, accuracy = 0.7938982269671282
Epoch 20, loss  = 1.3369654279782066, accuracy = 0.7913842763218886
Epoch 21, loss  = 1.3467169768774687, accuracy = 0.7921334668289114
Epoch 22, loss  = 1.3458478914649248, accuracy = 0.7996980432795866
Epoch 23, loss  = 1.3631033491986646, accuracy = 0.7970870957700527
Epoch 24, loss  = 1.3843007934118894, accuracy = 0.8003199821908319
Epoch 25, loss  = 1.4498705627567479, accuracy = 0.7965982075332304
Epoch 26, loss  = 1.4890757763563698, accuracy = 0.7949233478433325
Epoch 27, loss  = 1.5065242344382475, accuracy = 0.7950941043447008
Epoch 28, loss  = 1.5719465260058323, accuracy = 0.7954103251383559
Epoch 29, loss  = 1.5352364674305865, accuracy = 0.7955264871231997
Epoch 30, loss  = 1.5912882408607743, accuracy = 0.796828493181008
Epoch 31, loss  = 1.596960610036911, accuracy = 0.7944793868259543
Epoch 32, loss  = 1.6354060602594795, accuracy = 0.7959233247039091
Epoch 33, loss  = 1.7290985039048103, accuracy = 0.7940245877640866
Epoch 34, loss  = 1.7660183459202619, accuracy = 0.7958905349395202
Epoch 35, loss  = 1.76073227279476, accuracy = 0.7959548421799562
Epoch 36, loss  = 1.8385164932147273, accuracy = 0.7925141753065539
Epoch 37, loss  = 1.862448188414706, accuracy = 0.7923797408208401
Epoch 38, loss  = 1.825901050430371, accuracy = 0.7918385763060204
Epoch 39, loss  = 1.8912771234888512, accuracy = 0.7877958202902036
Epoch 40, loss  = 1.902128549781181, accuracy = 0.7870732673021684
Epoch 41, loss  = 1.9578708970724648, accuracy = 0.7858537151592573
Epoch 42, loss  = 1.9500556505565196, accuracy = 0.7879710190679126
Epoch 43, loss  = 1.9216203570111727, accuracy = 0.7905483460078491
Epoch 44, loss  = 1.9534108235891947, accuracy = 0.7888337051535127
Epoch 45, loss  = 2.0177060140729712, accuracy = 0.7885420755964843
Epoch 46, loss  = 1.9849104370389665, accuracy = 0.790627603822025
Epoch 47, loss  = 2.0559911640214006, accuracy = 0.7886069442672482
Epoch 48, loss  = 2.0127523472822553, accuracy = 0.788663967642628
Epoch 49, loss  = 2.060733404113794, accuracy = 0.7916111291681316
Epoch 50, loss  = 2.027034900335869, accuracy = 0.7923212761118583
Epoch 51, loss  = 2.0010946371407905, accuracy = 0.7884633131337271
Epoch 52, loss  = 2.0089600672091503, accuracy = 0.7875741497067477
Epoch 53, loss  = 2.040574969894596, accuracy = 0.7899918075566716
Epoch 54, loss  = 2.047685467230994, accuracy = 0.7920287981175772
Epoch 55, loss  = 2.0224694396132854, accuracy = 0.7939445469870652
Epoch 56, loss  = 2.076950561517337, accuracy = 0.7939897055094488
Epoch 57, loss  = 2.1427825304236747, accuracy = 0.7931034255615338
Epoch 58, loss  = 2.236748129701309, accuracy = 0.7907265142737984
Epoch 59, loss  = 2.2109766720708754, accuracy = 0.7953486741848746
Epoch 60, loss  = 2.2080910670986054, accuracy = 0.7920089785732786
Epoch 61, loss  = 2.2508810879325054, accuracy = 0.7902247432711874
Epoch 62, loss  = 2.276902035101136, accuracy = 0.785367501489079
Epoch 63, loss  = 2.265751456528076, accuracy = 0.7860070453187551
Epoch 64, loss  = 2.288911288481023, accuracy = 0.7841053735573319
Epoch 65, loss  = 2.3019690460233546, accuracy = 0.7877349855980903
Epoch 66, loss  = 2.298930905521043, accuracy = 0.786326567464588
Epoch 67, loss  = 2.361599104236692, accuracy = 0.785969490234939
Epoch 68, loss  = 2.316457259121226, accuracy = 0.7847518531582506
Epoch 69, loss  = 2.289383732687944, accuracy = 0.7867136241303797
Epoch 70, loss  = 2.337236527440899, accuracy = 0.7855256913997498
Epoch 71, loss  = 2.2236806638459408, accuracy = 0.7878501575896619
Epoch 72, loss  = 2.29200997637279, accuracy = 0.7913649721457487
Epoch 73, loss  = 2.221065744916513, accuracy = 0.7886986956110572
Epoch 74, loss  = 2.1839298797822964, accuracy = 0.7897194025838603
Epoch 75, loss  = 2.1467288634670316, accuracy = 0.793219603658516
Epoch 76, loss  = 2.1702090212022824, accuracy = 0.7947158342595665
Epoch 77, loss  = 2.190763095802844, accuracy = 0.7987708626548691
Epoch 78, loss  = 2.3563680890272423, accuracy = 0.7924779743045228
Epoch 79, loss  = 2.338979745216207, accuracy = 0.7928648962208459
Epoch 80, loss  = 2.3420453709579987, accuracy = 0.7931607135872915
Epoch 81, loss  = 2.3156913192287436, accuracy = 0.7925200138593707
Epoch 82, loss  = 2.3546205243067955, accuracy = 0.792015679251682
Epoch 83, loss  = 2.314663447042518, accuracy = 0.7906060304285851
Epoch 84, loss  = 2.311955877458617, accuracy = 0.7899224837542318
Epoch 85, loss  = 2.231109225800805, accuracy = 0.7924477264153674
Epoch 86, loss  = 2.1639158133504743, accuracy = 0.7915464727710307
Epoch 87, loss  = 2.1970821934214024, accuracy = 0.7939554308228666
Epoch 88, loss  = 2.151913686093491, accuracy = 0.7988129117943936
Epoch 89, loss  = 2.148019124831218, accuracy = 0.7985141191931541
Epoch 90, loss  = 2.098586594880517, accuracy = 0.7969030060550214
Epoch 91, loss  = 2.1195006889066716, accuracy = 0.796408610898918
Epoch 92, loss  = 2.1761493252030313, accuracy = 0.7918673178829145
Epoch 93, loss  = 2.171754652376114, accuracy = 0.7920331346806816
Epoch 94, loss  = 2.139578822579211, accuracy = 0.7912425015021167
Epoch 95, loss  = 2.0931919191691923, accuracy = 0.7966378336721915
Epoch 96, loss  = 2.0625826668129292, accuracy = 0.7979620520117724
Epoch 97, loss  = 2.1374448024387807, accuracy = 0.7941942705265551
Epoch 98, loss  = 2.1324815085447675, accuracy = 0.7930866252181872
Epoch 99, loss  = 2.0944762265504298, accuracy = 0.791922748684419
Epoch 100, loss  = 2.034453579357692, accuracy = 0.7927698344023096
Epsilon: 0.9958228794984537, Delta: 1e-05, Time Taken for Training 1181.2367815971375
Loss: 2.3188749992370608, Accuracy: 0.7855
Model saved as 'results/fashion_mnist_2c2d/sgd/models/model_type_classification_learning_rate_0.1_num_epochs_100_batch_size_128_sample_rate_0.0021333333333333334_epsilon_1_noise_multiplier_1.884765625_delta_1e-05_clip_bound_1.0_seed_14_.pth'
Results saved as 'results/fashion_mnist_2c2d/sgd/json/model_type_classification_learning_rate_0.1_num_epochs_100_batch_size_128_sample_rate_0.0021333333333333334_epsilon_1_noise_multiplier_1.884765625_delta_1e-05_clip_bound_1.0_seed_14_.json'
