Running with hyperparameters: optimizer=sgd, learning_rate=1.0, batch_size=256, epsilon=5, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.1252564574809785, accuracy = 0.6949048967138298
Epoch 2, loss  = 1.0060279204490337, accuracy = 0.7671331478631503
Epoch 3, loss  = 0.9223497696379398, accuracy = 0.7912487699202029
Epoch 4, loss  = 0.9276678787901046, accuracy = 0.8038603979821646
Epoch 5, loss  = 0.9219653236105086, accuracy = 0.8164129301235886
Epoch 6, loss  = 0.94697909558073, accuracy = 0.8227228260572254
Epoch 7, loss  = 1.0301559433023981, accuracy = 0.8258953234862499
Epoch 8, loss  = 1.0151111838665414, accuracy = 0.8328116770810841
Epoch 9, loss  = 1.0783105888265245, accuracy = 0.8312138269895554
Epoch 10, loss  = 1.0843624221517685, accuracy = 0.8304300262367293
Epoch 11, loss  = 1.0842499286570448, accuracy = 0.8363862976848936
Epoch 12, loss  = 1.1023913951630289, accuracy = 0.8350473868159712
Epoch 13, loss  = 1.106444418937602, accuracy = 0.8340040473219903
Epoch 14, loss  = 1.1041698468492387, accuracy = 0.8351540979200376
Epoch 15, loss  = 1.1187806248664856, accuracy = 0.8391014682761117
Epoch 16, loss  = 1.1451870801601005, accuracy = 0.8401629037473722
Epoch 17, loss  = 1.1517070318790192, accuracy = 0.837877851684374
Epoch 18, loss  = 1.1323804490109708, accuracy = 0.8410165067387052
Epoch 19, loss  = 1.1652451479688604, accuracy = 0.8419418772242536
Epoch 20, loss  = 1.1754321478782817, accuracy = 0.8420939891594811
Epoch 21, loss  = 1.163291619940007, accuracy = 0.8405417015648138
Epoch 22, loss  = 1.2019243204847294, accuracy = 0.8368985568939948
Epoch 23, loss  = 1.191908117304457, accuracy = 0.8411901604098837
Epoch 24, loss  = 1.1977214105585787, accuracy = 0.841352216892548
Epoch 25, loss  = 1.1891073363892575, accuracy = 0.8429527366998972
Epoch 26, loss  = 1.1788146944756204, accuracy = 0.836780289731464
Epoch 27, loss  = 1.1430175215639966, accuracy = 0.8433700100280042
Epoch 28, loss  = 1.153350991644758, accuracy = 0.8423198437544994
Epoch 29, loss  = 1.123826266603267, accuracy = 0.8473207984835465
Epoch 30, loss  = 1.0858252634393408, accuracy = 0.8473693689244421
Epoch 31, loss  = 1.1297091202532992, accuracy = 0.8461392746091669
