Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=128, epsilon=1, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.3005370504057994, accuracy = 0.10660702371123178
Epoch 2, loss  = 2.2846269577042633, accuracy = 0.17423763004412193
Epoch 3, loss  = 2.2693519083929976, accuracy = 0.307818637500739
Epoch 4, loss  = 2.253153022672576, accuracy = 0.364407545155083
Epoch 5, loss  = 2.235737065516555, accuracy = 0.39550108232983194
Epoch 6, loss  = 2.2154376669479077, accuracy = 0.42120880566214447
Epoch 7, loss  = 2.19350934079461, accuracy = 0.45310969719541044
Epoch 8, loss  = 2.168633542843719, accuracy = 0.4804192304991667
Epoch 9, loss  = 2.142897583020013, accuracy = 0.4992930606839183
Epoch 10, loss  = 2.1115185970436534, accuracy = 0.5190217126682185
Epoch 11, loss  = 2.078639888560086, accuracy = 0.5270129676715132
Epoch 12, loss  = 2.042122287536735, accuracy = 0.5386384652194882
Epoch 13, loss  = 2.003093099797458, accuracy = 0.5435778876096881
Epoch 14, loss  = 1.9633788015288332, accuracy = 0.5520516655095414
Epoch 15, loss  = 1.9211596433541922, accuracy = 0.5599668637339822
Epoch 16, loss  = 1.8756428008903063, accuracy = 0.5680719398755244
Epoch 17, loss  = 1.827394589940622, accuracy = 0.5756327228159818
Epoch 18, loss  = 1.779022612043027, accuracy = 0.5820424027046421
Epoch 19, loss  = 1.7360390678905984, accuracy = 0.5807744649151144
Epoch 20, loss  = 1.6850005431470079, accuracy = 0.5915401867596806
Epoch 21, loss  = 1.6348515782020747, accuracy = 0.5948147475330507
Epoch 22, loss  = 1.5946810748785543, accuracy = 0.5951612985312381
Epoch 23, loss  = 1.5429934680080617, accuracy = 0.6042142284573143
Epoch 24, loss  = 1.4975117917762382, accuracy = 0.6071721203465182
Epoch 25, loss  = 1.4555590462837138, accuracy = 0.6088535543570978
Epoch 26, loss  = 1.41711809945259, accuracy = 0.6111322834700034
Epoch 27, loss  = 1.3779503587466568, accuracy = 0.6169547294820967
Epoch 28, loss  = 1.341276840360434, accuracy = 0.6207194026093064
Epoch 29, loss  = 1.3078819297269972, accuracy = 0.6214742853482786
Epoch 30, loss  = 1.2777115914867376, accuracy = 0.6217801757098187
Epoch 31, loss  = 1.2424410563796313, accuracy = 0.6245446186235626
Epoch 32, loss  = 1.2171343000712933, accuracy = 0.6249675107235861
Epoch 33, loss  = 1.192244909592529, accuracy = 0.6282325384211556
Epoch 34, loss  = 1.164299655951925, accuracy = 0.6332529194494926
Epoch 35, loss  = 1.1428034394534665, accuracy = 0.6329360272796501
Epoch 36, loss  = 1.1210853372301375, accuracy = 0.6340400784861445
Epoch 37, loss  = 1.1101224346201557, accuracy = 0.6338184126252469
Epoch 38, loss  = 1.0974548180728578, accuracy = 0.6314966641417673
Epoch 39, loss  = 1.0765411450918803, accuracy = 0.6354613712480938
Epoch 40, loss  = 1.0632336651846799, accuracy = 0.6355552897706457
