Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=256, epsilon=5, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.3046403316741295, accuracy = 0.10290688980491491
Epoch 2, loss  = 2.2964800165054644, accuracy = 0.10834707001244293
Epoch 3, loss  = 2.289037322998047, accuracy = 0.1408928666166564
Epoch 4, loss  = 2.281012143480017, accuracy = 0.21786122518035167
Epoch 5, loss  = 2.272900726440105, accuracy = 0.2887401224196194
Epoch 6, loss  = 2.2652783282259676, accuracy = 0.3238780945762448
Epoch 7, loss  = 2.2575477184133326, accuracy = 0.3516737633449348
Epoch 8, loss  = 2.2484039874787025, accuracy = 0.36962497685683343
Epoch 9, loss  = 2.2403827880291227, accuracy = 0.38194981210507384
Epoch 10, loss  = 2.2312877715902126, accuracy = 0.4009291306953859
Epoch 11, loss  = 2.2209306514009515, accuracy = 0.42263966306255035
Epoch 12, loss  = 2.211123281844119, accuracy = 0.4342047936943124
Epoch 13, loss  = 2.199836559498564, accuracy = 0.45326441498095743
Epoch 14, loss  = 2.188946582915935, accuracy = 0.46310186624064675
Epoch 15, loss  = 2.1764253606187536, accuracy = 0.47546887717127106
Epoch 16, loss  = 2.1629484420127056, accuracy = 0.4929297261023915
Epoch 17, loss  = 2.149766484727251, accuracy = 0.49680018280448396
Epoch 18, loss  = 2.135723171842859, accuracy = 0.5067261362381191
Epoch 19, loss  = 2.1197414519939017, accuracy = 0.5149256517646151
Epoch 20, loss  = 2.1050146468142246, accuracy = 0.518114442620744
Epoch 21, loss  = 2.086521181147149, accuracy = 0.5276915254383168
Epoch 22, loss  = 2.0703767756198315, accuracy = 0.5281783521569277
Epoch 23, loss  = 2.053034700231349, accuracy = 0.5293828498337941
Epoch 24, loss  = 2.0343161547437627, accuracy = 0.5400675625553177
Epoch 25, loss  = 2.01369821162934, accuracy = 0.5456743467500352
Epoch 26, loss  = 1.9947753789577078, accuracy = 0.5471756126292819
Epoch 27, loss  = 1.9739814433645695, accuracy = 0.5501367897168553
Epoch 28, loss  = 1.9527448146901232, accuracy = 0.5559742107710052
Epoch 29, loss  = 1.9307365148625475, accuracy = 0.5598761335997922
Epoch 30, loss  = 1.909804085467724, accuracy = 0.5618642439215326
Epoch 31, loss  = 1.8838068860642454, accuracy = 0.5689460477262039
Epoch 32, loss  = 1.86277843586942, accuracy = 0.5660049186487914
Epoch 33, loss  = 1.8415532015739604, accuracy = 0.5696319237187751
Epoch 34, loss  = 1.8134899093749675, accuracy = 0.576451719564854
Epoch 35, loss  = 1.789917774403349, accuracy = 0.5777945744643245
Epoch 36, loss  = 1.7673490696765006, accuracy = 0.5792468473129738
Epoch 37, loss  = 1.7428763516405796, accuracy = 0.5839739644843859
Epoch 38, loss  = 1.7192794348331208, accuracy = 0.5836325341324133
Epoch 39, loss  = 1.692901094923628, accuracy = 0.5876198412246796
Epoch 40, loss  = 1.671951675415039, accuracy = 0.5900003871971794
Epoch 41, loss  = 1.6464901340768692, accuracy = 0.5929893349857557
Epoch 42, loss  = 1.6271240351047922, accuracy = 0.5937169521527281
Epoch 43, loss  = 1.5974018923779751, accuracy = 0.6013379860453552
Epoch 44, loss  = 1.5743683754129614, accuracy = 0.5999879278404536
Epoch 45, loss  = 1.5579240986641416, accuracy = 0.5968680435460786
Epoch 46, loss  = 1.5291923533094691, accuracy = 0.6064607336156863
Epoch 47, loss  = 1.513802988478478, accuracy = 0.6008465172548315
Epoch 48, loss  = 1.4869186959368117, accuracy = 0.6072627339311768
Epoch 49, loss  = 1.4685671410662062, accuracy = 0.6052844800802412
Epoch 50, loss  = 1.4479059645470151, accuracy = 0.6099431030984717
Epoch 51, loss  = 1.430675084032911, accuracy = 0.6076073766856704
Epoch 52, loss  = 1.4056706874928575, accuracy = 0.6136569526378042
Epoch 53, loss  = 1.385257713338162, accuracy = 0.6178970867412863
Epoch 54, loss  = 1.3702100738565972, accuracy = 0.6168688314700543
Epoch 55, loss  = 1.355855449209822, accuracy = 0.6159338341684865
Epoch 56, loss  = 1.3352523560219622, accuracy = 0.6173631599938877
Epoch 57, loss  = 1.3200137650713009, accuracy = 0.6195519223561603
Epoch 58, loss  = 1.301849812649666, accuracy = 0.6197276157751561
Epoch 59, loss  = 1.2898212392279442, accuracy = 0.6185941108769532
Epoch 60, loss  = 1.2686479096717023, accuracy = 0.6232709364374619
Epoch 61, loss  = 1.252465481961027, accuracy = 0.625545284623108
Epoch 62, loss  = 1.2415333159426425, accuracy = 0.6246387740098295
Epoch 63, loss  = 1.225520098463018, accuracy = 0.6269605914395712
Epoch 64, loss  = 1.2148539274296861, accuracy = 0.6244488548822398
Epoch 65, loss  = 1.2022888873485809, accuracy = 0.6267107208062311
Epoch 66, loss  = 1.191824000947019, accuracy = 0.6267051011351819
Epoch 67, loss  = 1.1756526855712242, accuracy = 0.6298387686845491
Epoch 68, loss  = 1.1626632056337722, accuracy = 0.6283623465885749
Epoch 69, loss  = 1.1512150901429197, accuracy = 0.6283499250132606
Epoch 70, loss  = 1.1438780155587704, accuracy = 0.630379901072157
Epoch 71, loss  = 1.1314161376750216, accuracy = 0.6301437609338245
Epoch 72, loss  = 1.1241168395001837, accuracy = 0.6317778589107348
Epoch 73, loss  = 1.1141102151667819, accuracy = 0.6319625032471455
Epoch 74, loss  = 1.104681544861895, accuracy = 0.6320957023014908
Epoch 75, loss  = 1.0978963225445848, accuracy = 0.6324807468554586
Epoch 76, loss  = 1.088849114357157, accuracy = 0.6331360777981007
Epoch 77, loss  = 1.084793525807401, accuracy = 0.6345752028745657
Epoch 78, loss  = 1.0750041626869364, accuracy = 0.6372585422779359
Epoch 79, loss  = 1.0698368346437495, accuracy = 0.6342286401039908
Epoch 80, loss  = 1.0580022753553187, accuracy = 0.6385794305612786
Epoch 81, loss  = 1.055229203244473, accuracy = 0.6374936227058092
Epoch 82, loss  = 1.0465297209455613, accuracy = 0.6361915328427715
Epoch 83, loss  = 1.047636306539495, accuracy = 0.6325861607696417
Epoch 84, loss  = 1.0378972654647016, accuracy = 0.6333378750613275
Epoch 85, loss  = 1.0367156345793542, accuracy = 0.6353939010368334
Epoch 86, loss  = 1.0288834802647855, accuracy = 0.6368520856835396
Epoch 87, loss  = 1.0220770397084824, accuracy = 0.6393104614932827
Epoch 88, loss  = 1.0182413844352072, accuracy = 0.6369145082908111
Epoch 89, loss  = 1.0069496464222036, accuracy = 0.6433495841455558
Epoch 90, loss  = 1.0016306504290156, accuracy = 0.6418081620530073
Epoch 91, loss  = 1.0021939668249578, accuracy = 0.6411497983859763
Epoch 92, loss  = 0.994071047610425, accuracy = 0.6434126838993388
Epoch 93, loss  = 0.9914883928096041, accuracy = 0.6426579466532389
Epoch 94, loss  = 0.9797998063107755, accuracy = 0.6471072616313779
Epoch 95, loss  = 0.990203693572511, accuracy = 0.6426641971360789
Epoch 96, loss  = 0.9797057517031406, accuracy = 0.64538555682218
Epoch 97, loss  = 0.9832326323428052, accuracy = 0.6412372607956842
Epoch 98, loss  = 0.9750718593597412, accuracy = 0.6449130739417563
Epoch 99, loss  = 0.9760517911708101, accuracy = 0.6450802314641074
Epoch 100, loss  = 0.962862185468065, accuracy = 0.6480287334746936
Epsilon: 4.996390286326383, Delta: 1e-05, Time Taken for Training 865.897449016571
Loss: 0.97409015417099, Accuracy: 0.6448
Model saved as 'results/fashion_mnist_2c2d/sgd/models/model_type_classification_learning_rate_0.001_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_5_noise_multiplier_0.867919921875_delta_1e-05_clip_bound_1.0_seed_92_.pth'
Results saved as 'results/fashion_mnist_2c2d/sgd/json/model_type_classification_learning_rate_0.001_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_5_noise_multiplier_0.867919921875_delta_1e-05_clip_bound_1.0_seed_92_.json'
