Running with hyperparameters: optimizer=sgd, learning_rate=0.01, batch_size=128, epsilon=10, seed=51, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.19290335498639, accuracy = 0.41830759611533475
Epoch 2, loss  = 1.807197919024079, accuracy = 0.5698560451752969
Epoch 3, loss  = 1.3643121421972573, accuracy = 0.583192337989505
Epoch 4, loss  = 1.1154934533877667, accuracy = 0.603259799840072
Epoch 5, loss  = 1.0063948998573238, accuracy = 0.6203529189018981
Epoch 6, loss  = 0.93917685073576, accuracy = 0.6442796335953851
Epoch 7, loss  = 0.9020414135095153, accuracy = 0.6689410890207819
Epoch 8, loss  = 0.8823741676964993, accuracy = 0.6894931707360311
Epoch 9, loss  = 0.8769737088095659, accuracy = 0.7016219595542799
Epoch 10, loss  = 0.8748509126431399, accuracy = 0.7086760612909527
Epoch 11, loss  = 0.8777017453586115, accuracy = 0.715883197604962
Epoch 12, loss  = 0.8852009109215442, accuracy = 0.718839000555978
Epoch 13, loss  = 0.895075079474622, accuracy = 0.7223006084042414
Epoch 14, loss  = 0.89251618611533, accuracy = 0.7299773598153516
Epoch 15, loss  = 0.9204066606726982, accuracy = 0.7282778576553721
Epoch 16, loss  = 0.9385861117067114, accuracy = 0.7285090481420117
Epoch 17, loss  = 0.9238167374627169, accuracy = 0.7376865142358121
Epoch 18, loss  = 0.9354915451139275, accuracy = 0.7354309905972503
Epoch 19, loss  = 0.9406680521934525, accuracy = 0.7395577957248863
Epoch 20, loss  = 0.9314524366149007, accuracy = 0.7412362818234453
Epoch 21, loss  = 0.9577251737560036, accuracy = 0.7388999363343436
Epoch 22, loss  = 0.953027223854431, accuracy = 0.7422987668715635
Epoch 23, loss  = 0.9537369742322324, accuracy = 0.7439668415947045
Epoch 24, loss  = 0.9586842273598286, accuracy = 0.74482917359663
Epoch 25, loss  = 0.9580039951974141, accuracy = 0.7477156040863154
Epoch 26, loss  = 0.9600244597839648, accuracy = 0.7483056344357659
Epoch 27, loss  = 0.9533538207697716, accuracy = 0.7503871891785705
Epoch 28, loss  = 0.9686797358461027, accuracy = 0.7512999811285294
Epoch 29, loss  = 0.956101710163454, accuracy = 0.7528837778813317
Epoch 30, loss  = 0.9735850644772495, accuracy = 0.7519145069830281
Epoch 31, loss  = 0.958528989286565, accuracy = 0.7542487288219686
Epoch 32, loss  = 0.9541887906568645, accuracy = 0.7579359636762123
Epoch 33, loss  = 0.9561542303069059, accuracy = 0.7562930842415974
Epoch 34, loss  = 0.938240755404999, accuracy = 0.7590067123011766
Epoch 35, loss  = 0.9554051868061522, accuracy = 0.7575951686113156
Epoch 36, loss  = 0.9470501552258473, accuracy = 0.7596264927551785
Epoch 37, loss  = 0.9457448666919269, accuracy = 0.7640127393437645
Epoch 38, loss  = 0.949308511290723, accuracy = 0.7622798932805583
Epoch 39, loss  = 0.9486327801686106, accuracy = 0.7621284737955529
Epoch 40, loss  = 0.9504693615665314, accuracy = 0.764186854046009
Epoch 41, loss  = 0.9405983465312641, accuracy = 0.7644182275988528
Epoch 42, loss  = 0.9505689743358189, accuracy = 0.7631351996231409
Epoch 43, loss  = 0.9432259105415995, accuracy = 0.7654388499178091
Epoch 44, loss  = 0.9344487288740398, accuracy = 0.7664834054337235
