Running with hyperparameters: optimizer=sgd, learning_rate=1.0, batch_size=256, epsilon=10, seed=51, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.0705651755028582, accuracy = 0.7018467248010456
Epoch 2, loss  = 0.956689851842028, accuracy = 0.774938714442764
Epoch 3, loss  = 0.9123878872140925, accuracy = 0.7939190270299363
Epoch 4, loss  = 0.8767742080891386, accuracy = 0.8090895542223352
Epoch 5, loss  = 0.8666482109972771, accuracy = 0.8221075744796301
Epoch 6, loss  = 0.8680249120326753, accuracy = 0.8283972646866359
Epoch 7, loss  = 0.8614747326424781, accuracy = 0.8384301727991197
Epoch 8, loss  = 0.8608687286681317, accuracy = 0.8398801294833912
Epoch 9, loss  = 0.8416344187361129, accuracy = 0.846500596168562
Epoch 10, loss  = 0.88250552555348, accuracy = 0.8437239538539979
Epoch 11, loss  = 0.8777813230423217, accuracy = 0.8499982619380944
Epoch 12, loss  = 0.9031602430850901, accuracy = 0.8504366510466332
Epoch 13, loss  = 0.8979723529612764, accuracy = 0.8520710613951004
Epoch 14, loss  = 0.9068863128093962, accuracy = 0.8545124248274065
Epoch 15, loss  = 0.9197634729933232, accuracy = 0.8534611451775208
Epoch 16, loss  = 0.9234202071707299, accuracy = 0.8528509074507415
Epoch 17, loss  = 0.9290070068328938, accuracy = 0.854151201529112
Epoch 18, loss  = 0.9642197567097684, accuracy = 0.8535061446904019
Epoch 19, loss  = 0.9548764351834642, accuracy = 0.855514982425425
Epoch 20, loss  = 0.9618537521108668, accuracy = 0.8558243580221522
Epoch 21, loss  = 0.9320831892338205, accuracy = 0.8586099893647133
Epoch 22, loss  = 0.9217166723089015, accuracy = 0.8593277661444424
Epoch 23, loss  = 0.9110859406755326, accuracy = 0.8588987137420674
Epoch 24, loss  = 0.9677018080620056, accuracy = 0.8572785520729188
Epoch 25, loss  = 0.9370220644676939, accuracy = 0.8602353867467265
Epoch 26, loss  = 0.9534000626269807, accuracy = 0.86041868797556
Epoch 27, loss  = 0.9655194699764251, accuracy = 0.8599379674097399
Epoch 28, loss  = 0.9729655973454739, accuracy = 0.8612665489831032
Epoch 29, loss  = 0.928557950258255, accuracy = 0.8646102656235675
Epoch 30, loss  = 0.948353389476208, accuracy = 0.8608925060515457
Epoch 31, loss  = 0.9535191913868518, accuracy = 0.8615796578260879
Epoch 32, loss  = 0.9658261210360426, accuracy = 0.8588996212779408
Epoch 33, loss  = 0.9540350145482003, accuracy = 0.8599831838215819
Epoch 34, loss  = 0.9151548389424669, accuracy = 0.8624002466927567
Epoch 35, loss  = 0.895169608516896, accuracy = 0.8670039804889439
Epoch 36, loss  = 0.9154799286355364, accuracy = 0.86282442458902
Epoch 37, loss  = 0.9000096029423653, accuracy = 0.8631391670954404
Epoch 38, loss  = 0.898460765341495, accuracy = 0.864619289032517
Epoch 39, loss  = 0.8890700657316979, accuracy = 0.8650220274591335
Epoch 40, loss  = 0.9328846166742609, accuracy = 0.8621991914573551
Epoch 41, loss  = 0.8956381946168047, accuracy = 0.8652663516570693
Epoch 42, loss  = 0.9378153785746148, accuracy = 0.8631164309086422
Epoch 43, loss  = 0.9088293582835096, accuracy = 0.8659223145625791
Epoch 44, loss  = 0.8925718074149274, accuracy = 0.8667458321731202
Epoch 45, loss  = 0.9235079443201105, accuracy = 0.8653886562734985
Epoch 46, loss  = 0.9306840872510951, accuracy = 0.8646495332638737
Epoch 47, loss  = 0.8754131247388556, accuracy = 0.8672199952282029
Epoch 48, loss  = 0.9212134608562956, accuracy = 0.8653378419400486
Epoch 49, loss  = 0.9216071114895191, accuracy = 0.8647818678411019
Epoch 50, loss  = 0.9541652071983256, accuracy = 0.8669804682347904
Epoch 51, loss  = 0.9449491204099453, accuracy = 0.8643353310455474
Epoch 52, loss  = 0.9666531150645398, accuracy = 0.8635177831763814
Epoch 53, loss  = 0.9400324704799247, accuracy = 0.8661625328267527
Epoch 54, loss  = 0.9219366916950713, accuracy = 0.8676154204622711
