Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=128, epsilon=5, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.2960004928523796, accuracy = 0.11255386595368998
Epoch 2, loss  = 2.275373210276622, accuracy = 0.1617608871628851
Epoch 3, loss  = 2.254785114768217, accuracy = 0.19861376074684484
Epoch 4, loss  = 2.2330187063481506, accuracy = 0.3064824988235744
Epoch 5, loss  = 2.2079466990570524, accuracy = 0.4006315677418395
Epoch 6, loss  = 2.1800914705435095, accuracy = 0.4450632555939746
Epoch 7, loss  = 2.147540526603585, accuracy = 0.4729841938687378
Epoch 8, loss  = 2.1120663797423274, accuracy = 0.49501019220484216
Epoch 9, loss  = 2.07152851049834, accuracy = 0.5200062971198921
Epoch 10, loss  = 2.028755823178078, accuracy = 0.5473097345752035
Epoch 11, loss  = 1.9817322116416654, accuracy = 0.5601848880095674
Epoch 12, loss  = 1.9315990285832745, accuracy = 0.5739907879567744
Epoch 13, loss  = 1.88134429653062, accuracy = 0.5771513011085183
Epoch 14, loss  = 1.828462164539264, accuracy = 0.5864309689320079
Epoch 15, loss  = 1.7745418518082674, accuracy = 0.5909005187049152
Epoch 16, loss  = 1.719196959599249, accuracy = 0.5944719161472269
Epoch 17, loss  = 1.6663202520118339, accuracy = 0.5999462958536645
Epoch 18, loss  = 1.6107838062335178, accuracy = 0.6045243608945039
Epoch 19, loss  = 1.5601095932124773, accuracy = 0.6069482243752387
Epoch 20, loss  = 1.5124598815242873, accuracy = 0.6084811370758988
Epoch 21, loss  = 1.4674000605337147, accuracy = 0.6065885498437856
Epoch 22, loss  = 1.4240890077944757, accuracy = 0.6064334409439667
Epoch 23, loss  = 1.3804064025756901, accuracy = 0.6082839753765893
Epoch 24, loss  = 1.3414355158043314, accuracy = 0.6125562563339886
Epoch 25, loss  = 1.3073317996982827, accuracy = 0.6097645988000858
Epoch 26, loss  = 1.270715056706085, accuracy = 0.6133054851276204
Epoch 27, loss  = 1.2446384432473416, accuracy = 0.6095761363417062
Epoch 28, loss  = 1.2151517893459751, accuracy = 0.6114985946882749
Epoch 29, loss  = 1.1866245849300294, accuracy = 0.6140495196780498
Epoch 30, loss  = 1.1652393432568386, accuracy = 0.6118662479020187
Epoch 31, loss  = 1.1423839164186897, accuracy = 0.6111858729653544
Epoch 32, loss  = 1.1219473622246845, accuracy = 0.6121213633022662
Epoch 33, loss  = 1.1084352110240505, accuracy = 0.6097201792675466
Epoch 34, loss  = 1.0880427795178347, accuracy = 0.6122185297145619
Epoch 35, loss  = 1.0746255076007802, accuracy = 0.610263963572828
Epoch 36, loss  = 1.058336046967171, accuracy = 0.6119241623708055
Epoch 37, loss  = 1.0459317736534168, accuracy = 0.6139783630551243
Epoch 38, loss  = 1.039046585559845, accuracy = 0.6140724587560618
Epoch 39, loss  = 1.0217923762193366, accuracy = 0.6185578185585534
Epoch 40, loss  = 1.0178554899402772, accuracy = 0.61448198870105
Epoch 41, loss  = 1.0001148425185604, accuracy = 0.6219410026404396
Epoch 42, loss  = 0.9914618490347221, accuracy = 0.620652931449334
Epoch 43, loss  = 0.991897993377531, accuracy = 0.6187733652424595
Epoch 44, loss  = 0.9864582315182635, accuracy = 0.6228490416364274
Epoch 45, loss  = 0.9646742643832144, accuracy = 0.628728263429854
Epoch 46, loss  = 0.9690947896127762, accuracy = 0.6276884032422332
Epoch 47, loss  = 0.9629008205714764, accuracy = 0.6291093402089728
Epoch 48, loss  = 0.9525138390089657, accuracy = 0.6332900202112121
Epoch 49, loss  = 0.953702795480106, accuracy = 0.6298074869491106
Epoch 50, loss  = 0.9464068355590805, accuracy = 0.634036211366552
Epoch 51, loss  = 0.9515996724049419, accuracy = 0.6299463712976637
Epoch 52, loss  = 0.9437424788342864, accuracy = 0.6328226840392165
Epoch 53, loss  = 0.929618266091418, accuracy = 0.6393125005890471
Epoch 54, loss  = 0.9474303484725546, accuracy = 0.6340479301027322
Epoch 55, loss  = 0.9392089187971818, accuracy = 0.6407217124167163
Epoch 56, loss  = 0.9334701490300551, accuracy = 0.6420691822673121
