Running with hyperparameters: optimizer=sgd, learning_rate=0.01, batch_size=128, epsilon=5, seed=14, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.2133567750072682, accuracy = 0.33517547906706924
Epoch 2, loss  = 1.8933771007350768, accuracy = 0.534301270663257
Epoch 3, loss  = 1.4676045471671293, accuracy = 0.5784495201036247
Epoch 4, loss  = 1.1805705559024933, accuracy = 0.6075962094664784
Epoch 5, loss  = 1.0287199751146312, accuracy = 0.6199082258923345
Epoch 6, loss  = 0.9618191467419362, accuracy = 0.6297473795950709
Epoch 7, loss  = 0.9173665514378659, accuracy = 0.651782683666831
Epoch 8, loss  = 0.8970504992806327, accuracy = 0.6738342656535948
Epoch 9, loss  = 0.8819279289448948, accuracy = 0.6940443433990615
Epoch 10, loss  = 0.875945464825071, accuracy = 0.708637586334602
Epoch 11, loss  = 0.883046670890312, accuracy = 0.712104639558088
Epoch 12, loss  = 0.8793680388281848, accuracy = 0.7195639493427711
Epoch 13, loss  = 0.8893639003035865, accuracy = 0.723523293381398
Epoch 14, loss  = 0.9020473042022444, accuracy = 0.7249501189970746
Epoch 15, loss  = 0.9092545034026286, accuracy = 0.727325516245418
Epoch 16, loss  = 0.9192019150709547, accuracy = 0.729368313139409
Epoch 17, loss  = 0.9272514717029864, accuracy = 0.7334299220381876
Epoch 18, loss  = 0.9417458060962051, accuracy = 0.7361533624870562
Epoch 19, loss  = 0.9415618453198659, accuracy = 0.7358510662153362
Epoch 20, loss  = 0.9596343170096879, accuracy = 0.7358526003167283
Epoch 21, loss  = 0.9675034564187024, accuracy = 0.7363742284036982
Epoch 22, loss  = 0.9526343495606868, accuracy = 0.7425294406764865
Epoch 23, loss  = 0.9482719654848835, accuracy = 0.7417055182127573
Epoch 24, loss  = 0.9530640530433736, accuracy = 0.7448756366054833
Epoch 25, loss  = 0.9571545590469832, accuracy = 0.7458218976311706
Epoch 26, loss  = 0.9709009651436227, accuracy = 0.7472421571063071
Epoch 27, loss  = 0.9717494487635362, accuracy = 0.7487613247418695
Epoch 28, loss  = 0.9755684696535057, accuracy = 0.750144455604505
Epoch 29, loss  = 0.9804682172437721, accuracy = 0.7488105358367401
Epoch 30, loss  = 0.971273774022995, accuracy = 0.7552122953514285
Epoch 31, loss  = 0.9759828086092528, accuracy = 0.7521490151113536
Epoch 32, loss  = 0.9769840943279551, accuracy = 0.751598614562022
Epoch 33, loss  = 0.9779921631569038, accuracy = 0.7530844637490993
Epoch 34, loss  = 0.9734910870157579, accuracy = 0.7566016453396566
Epoch 35, loss  = 0.9690682818132169, accuracy = 0.7592837585707705
Epoch 36, loss  = 0.9667575686598129, accuracy = 0.7597394888781918
Epoch 37, loss  = 0.9779703955152141, accuracy = 0.7573652753698623
Epoch 38, loss  = 0.965271596969572, accuracy = 0.7595168710588602
Epoch 39, loss  = 0.9777316256626837, accuracy = 0.7597661753349373
Epoch 40, loss  = 0.9781600363981495, accuracy = 0.7606673166916975
Epoch 41, loss  = 0.9775795582006735, accuracy = 0.7603879295493419
Epoch 42, loss  = 0.9716406865541869, accuracy = 0.763084465570557
Epoch 43, loss  = 0.9702205358029429, accuracy = 0.7605716540142984
Epoch 44, loss  = 0.9459454961168741, accuracy = 0.7657829222347541
Epoch 45, loss  = 0.9622656166680587, accuracy = 0.762946447237342
Epoch 46, loss  = 0.9579233707649621, accuracy = 0.7623650534845205
Epoch 47, loss  = 0.9546003203148018, accuracy = 0.7660920525135655
Epoch 48, loss  = 0.9606446809351825, accuracy = 0.7650099977517383
Epoch 49, loss  = 0.9641701941296998, accuracy = 0.7648201674936588
Epoch 50, loss  = 0.951449206643013, accuracy = 0.7702612171216513
Epoch 51, loss  = 0.9711559205167075, accuracy = 0.766442653539263
Epoch 52, loss  = 0.9586875353540693, accuracy = 0.7668682694702632
Epoch 53, loss  = 0.9616881891100137, accuracy = 0.7667824677733457
Epoch 54, loss  = 0.942329625267464, accuracy = 0.7717997498434811
Epoch 55, loss  = 0.947723669919378, accuracy = 0.77228855054963
Epoch 56, loss  = 0.9666303774949584, accuracy = 0.7664903145240449
Epoch 57, loss  = 0.9425163845390653, accuracy = 0.7714189209636971
Epoch 58, loss  = 0.9596820837144913, accuracy = 0.7689650085363212
