Running with hyperparameters: optimizer=sgd, learning_rate=1.0, batch_size=256, epsilon=5, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.0749826915720675, accuracy = 0.6964288813564613
Epoch 2, loss  = 0.964915004436006, accuracy = 0.7764205181447955
Epoch 3, loss  = 0.9729503616373589, accuracy = 0.7933331096897032
Epoch 4, loss  = 0.9457950429713472, accuracy = 0.8066219538076866
Epoch 5, loss  = 0.9803272911842833, accuracy = 0.8107589788854588
Epoch 6, loss  = 0.9710660678275088, accuracy = 0.8220284407809333
Epoch 7, loss  = 0.9944873217572557, accuracy = 0.8284591031427321
Epoch 8, loss  = 1.020593949454896, accuracy = 0.8304346910354522
Epoch 9, loss  = 1.0260387659072876, accuracy = 0.8296014931093879
Epoch 10, loss  = 1.0451198527153502, accuracy = 0.8356750932654909
Epoch 11, loss  = 1.02184248528582, accuracy = 0.8378581776815055
Epoch 12, loss  = 1.0611923661637814, accuracy = 0.8406431146029745
Epoch 13, loss  = 1.0768707858755233, accuracy = 0.8407122644414029
Epoch 14, loss  = 1.097781099664404, accuracy = 0.8401164899409309
Epoch 15, loss  = 1.0747148501112107, accuracy = 0.8392699060964298
Epoch 16, loss  = 1.0892433503840833, accuracy = 0.8427954390537417
Epoch 17, loss  = 1.0731032310648168, accuracy = 0.844424187007782
Epoch 18, loss  = 1.0789302848755045, accuracy = 0.8367318378040586
Epoch 19, loss  = 1.1001631712659876, accuracy = 0.8426931514544398
Epoch 20, loss  = 1.1019234309805201, accuracy = 0.8429295364886628
Epoch 21, loss  = 1.0907576936356564, accuracy = 0.8451254578622438
Epoch 22, loss  = 1.1113027821195887, accuracy = 0.8447251329470878
Epoch 23, loss  = 1.0924039893961968, accuracy = 0.8416851158706435
Epoch 24, loss  = 1.1118231829176557, accuracy = 0.8473311857456618
Epoch 25, loss  = 1.098153776057223, accuracy = 0.8443439839285765
Epoch 26, loss  = 1.113950653152263, accuracy = 0.8408599642368595
Epoch 27, loss  = 1.0788776757869314, accuracy = 0.8452859340408186
Epoch 28, loss  = 1.0970013714851217, accuracy = 0.8408267035480913
Epoch 29, loss  = 1.147135916922955, accuracy = 0.8423340368011042
Epoch 30, loss  = 1.142551428713697, accuracy = 0.844321837769891
Epoch 31, loss  = 1.1033193943348336, accuracy = 0.8456371600185164
Epoch 32, loss  = 1.139889526874461, accuracy = 0.8435556570515154
Epoch 33, loss  = 1.0877326389576527, accuracy = 0.8455143321498012
Epoch 34, loss  = 1.1173622152906784, accuracy = 0.8430517549525401
Epoch 35, loss  = 1.0689930768723184, accuracy = 0.8454298159074704
Epoch 36, loss  = 1.0748616969331781, accuracy = 0.847903639524551
Epoch 37, loss  = 1.061525865564955, accuracy = 0.8491736165690832
Epoch 38, loss  = 1.0401022663775912, accuracy = 0.8496699470629485
Epoch 39, loss  = 1.090298045949733, accuracy = 0.8457907675204941
Epoch 40, loss  = 1.1206850333416716, accuracy = 0.844315565906421
Epoch 41, loss  = 1.0930431993717844, accuracy = 0.8443033936737723
Epoch 42, loss  = 1.047800772748095, accuracy = 0.8481814939161638
Epoch 43, loss  = 1.0832521512153301, accuracy = 0.8452404264550025
Epoch 44, loss  = 1.0661107613685283, accuracy = 0.8451174025584581
Epoch 45, loss  = 1.0764434053542766, accuracy = 0.8480780896885804
Epoch 46, loss  = 1.1172451130887295, accuracy = 0.8460204752345732
Epoch 47, loss  = 1.1270337731280224, accuracy = 0.8464087883824052
Epoch 48, loss  = 1.1068182355545937, accuracy = 0.8481386253863337
Epoch 49, loss  = 1.0783248515839272, accuracy = 0.847039730305956
Epoch 50, loss  = 1.0996250132296947, accuracy = 0.848407563174181
Epoch 51, loss  = 1.1512410714271222, accuracy = 0.8463266300362957
Epoch 52, loss  = 1.1170254955900476, accuracy = 0.8438232352716457
Epoch 53, loss  = 1.1001150362035061, accuracy = 0.8440304749749588
Epoch 54, loss  = 1.0739319327029777, accuracy = 0.8429154344358941
Epoch 55, loss  = 1.0974400150015, accuracy = 0.8396949936648376
Epoch 56, loss  = 1.1041261698337312, accuracy = 0.8449426990003831
Epoch 57, loss  = 1.09892732894167, accuracy = 0.8435103717990111
Epoch 58, loss  = 1.1189555918916743, accuracy = 0.8395499862252385
Epoch 59, loss  = 1.1317888982752535, accuracy = 0.8428090017839821
Epoch 60, loss  = 1.1531287112134567, accuracy = 0.840266295442293
Epoch 61, loss  = 1.1518343164565716, accuracy = 0.841367220396963
Epoch 62, loss  = 1.1887717178527346, accuracy = 0.8427022654027764
Epoch 63, loss  = 1.1137279939144216, accuracy = 0.8412095544446802
Epoch 64, loss  = 1.120484315207664, accuracy = 0.8430229553976005
Epoch 65, loss  = 1.1831549999561715, accuracy = 0.8396079812354614
Epoch 66, loss  = 1.1586797442842036, accuracy = 0.8427767015833274
Epoch 67, loss  = 1.1567992469097705, accuracy = 0.8431771805588507
Epoch 68, loss  = 1.2098231599685993, accuracy = 0.844868094824327
Epoch 69, loss  = 1.2120484447225612, accuracy = 0.8462570304800429
Epoch 70, loss  = 1.2171315850095545, accuracy = 0.8406246614219303
Epoch 71, loss  = 1.1827704868418105, accuracy = 0.8433870487753639
Epoch 72, loss  = 1.1852319783352792, accuracy = 0.844083778259105
Epoch 73, loss  = 1.213290536403656, accuracy = 0.83960583286442
Epoch 74, loss  = 1.2223103703336513, accuracy = 0.8394910351110936
Epoch 75, loss  = 1.1883900419194648, accuracy = 0.8411854181182532
Epoch 76, loss  = 1.2125705403216342, accuracy = 0.8414700668758491
Epoch 77, loss  = 1.1769134379447774, accuracy = 0.8438558053810887
Epoch 78, loss  = 1.1736968694849217, accuracy = 0.8411735714282222
Epoch 79, loss  = 1.1927033716059745, accuracy = 0.8379855531410769
Epoch 80, loss  = 1.2329956483333668, accuracy = 0.8372863582142082
Epoch 81, loss  = 1.1858089572571693, accuracy = 0.8394753135338473
Epoch 82, loss  = 1.1821052878460985, accuracy = 0.8382453707368642
Epoch 83, loss  = 1.223436019014805, accuracy = 0.8370881562060378
Epoch 84, loss  = 1.263821047417661, accuracy = 0.8390053731896479
Epoch 85, loss  = 1.2734319466225645, accuracy = 0.839815693719273
Epoch 86, loss  = 1.258099246532359, accuracy = 0.8400171420829428
Epoch 87, loss  = 1.3082813638321897, accuracy = 0.8388109544472001
Epoch 88, loss  = 1.2736979710294845, accuracy = 0.8365701880810299
Epoch 89, loss  = 1.200714577766175, accuracy = 0.840271805676353
Epoch 90, loss  = 1.185876844538019, accuracy = 0.8390028565682307
Epoch 91, loss  = 1.2394894752096624, accuracy = 0.8360474022094307
Epoch 92, loss  = 1.268495736223586, accuracy = 0.8365132253247718
Epoch 93, loss  = 1.2687357785853934, accuracy = 0.839522957272063
Epoch 94, loss  = 1.2163208700240926, accuracy = 0.837720519317581
Epoch 95, loss  = 1.221150455829945, accuracy = 0.8384160207428235
Epoch 96, loss  = 1.2340450890520787, accuracy = 0.8381681530632626
Epoch 97, loss  = 1.2096632376630256, accuracy = 0.8379827334089557
Epoch 98, loss  = 1.185233808324692, accuracy = 0.8378380419777429
Epoch 99, loss  = 1.1858514166892844, accuracy = 0.8426424882145874
Epoch 100, loss  = 1.2118575063157588, accuracy = 0.839909607080206
Epsilon: 4.996390286326383, Delta: 1e-05, Time Taken for Training 894.7080073356628
Loss: 1.2837659776687622, Accuracy: 0.8352
Model saved as 'results/fashion_mnist_2c2d/sgd/models/model_type_classification_learning_rate_1.0_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_5_noise_multiplier_0.867919921875_delta_1e-05_clip_bound_1.0_seed_71_.pth'
Results saved as 'results/fashion_mnist_2c2d/sgd/json/model_type_classification_learning_rate_1.0_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_5_noise_multiplier_0.867919921875_delta_1e-05_clip_bound_1.0_seed_71_.json'
