Running with hyperparameters: optimizer=sgd, learning_rate=0.1, batch_size=128, epsilon=5, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.229023697788019, accuracy = 0.6165417702610487
Epoch 2, loss  = 0.9518143448239959, accuracy = 0.7264342320612406
Epoch 3, loss  = 0.9913195560990112, accuracy = 0.7446628527658357
Epoch 4, loss  = 0.9907524815754596, accuracy = 0.7545713406290407
Epoch 5, loss  = 0.9827643517237991, accuracy = 0.7624149672655871
Epoch 6, loss  = 0.9469014397308008, accuracy = 0.7703435727712298
Epoch 7, loss  = 0.9440277966736222, accuracy = 0.7740649031830409
Epoch 8, loss  = 0.9194934575923724, accuracy = 0.7815152023736754
Epoch 9, loss  = 0.9140996748704646, accuracy = 0.7826559614545654
Epoch 10, loss  = 0.9124457236292012, accuracy = 0.7858346645082827
Epoch 11, loss  = 0.9040374009212705, accuracy = 0.7881504408548295
Epoch 12, loss  = 0.8654687182862622, accuracy = 0.7948696595840311
Epoch 13, loss  = 0.8685375722105315, accuracy = 0.7977120975931575
Epoch 14, loss  = 0.8564856609047603, accuracy = 0.8026509497884371
Epoch 15, loss  = 0.8644703856027965, accuracy = 0.8043672769431796
Epoch 16, loss  = 0.8424765179152174, accuracy = 0.8070547290356628
Epoch 17, loss  = 0.8385875650179158, accuracy = 0.8104397207942392
Epoch 18, loss  = 0.8527132707364016, accuracy = 0.8134361963512177
Epoch 19, loss  = 0.8725160320303333, accuracy = 0.8116354189103618
Epoch 20, loss  = 0.8557245615702956, accuracy = 0.8152765642313822
Epoch 21, loss  = 0.829244569357016, accuracy = 0.8191267446447719
Epoch 22, loss  = 0.8287802153685963, accuracy = 0.8196072586616161
Epoch 23, loss  = 0.8173158158625621, accuracy = 0.8242467294437906
Epoch 24, loss  = 0.8223933978184962, accuracy = 0.8269935961000363
Epoch 25, loss  = 0.8044507040906308, accuracy = 0.828354172752203
Epoch 26, loss  = 0.805459014896645, accuracy = 0.8308293131296718
Epoch 27, loss  = 0.807252868279211, accuracy = 0.8292777008523011
Epoch 28, loss  = 0.7921718926444999, accuracy = 0.8348482776896908
