Running with hyperparameters: optimizer=sgd, learning_rate=1.0, batch_size=256, epsilon=1, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.5648489589386798, accuracy = 0.6546589465053193
Epoch 2, loss  = 2.4037163957636407, accuracy = 0.6935292387130783
Epoch 3, loss  = 3.1847724863823426, accuracy = 0.694300313641608
Epoch 4, loss  = 4.119934643075822, accuracy = 0.6933980300435223
Epoch 5, loss  = 4.712638140739279, accuracy = 0.697372689037843
Epoch 6, loss  = 5.590298410172158, accuracy = 0.6926407764718073
Epoch 7, loss  = 5.9185223640279565, accuracy = 0.6957954520059343
Epoch 8, loss  = 6.569331179273889, accuracy = 0.6942815039588736
Epoch 9, loss  = 7.485672579420374, accuracy = 0.6885618478552251
Epoch 10, loss  = 6.7728832062254565, accuracy = 0.6926579872689597
Epoch 11, loss  = 6.086316904108575, accuracy = 0.691431193303227
Epoch 12, loss  = 5.879706070270944, accuracy = 0.6784242988140909
Epoch 13, loss  = 5.414346038534286, accuracy = 0.6804390196721982
Epoch 14, loss  = 5.294157854039618, accuracy = 0.6723821047433785
Epoch 15, loss  = 4.636032657420381, accuracy = 0.6798497751996734
Epoch 16, loss  = 4.891235517948232, accuracy = 0.6645009701539057
Epoch 17, loss  = 4.442364361945619, accuracy = 0.6661898867921633
Epoch 18, loss  = 3.803968769945997, accuracy = 0.6789374039326914
Epoch 19, loss  = 3.5541673979860673, accuracy = 0.6815908333552073
Epoch 20, loss  = 3.2625361696202706, accuracy = 0.6854279097134274
Epoch 21, loss  = 2.777335808124948, accuracy = 0.6878796093832978
Epoch 22, loss  = 2.5697821774381273, accuracy = 0.6757984720255761
Epoch 23, loss  = 2.476949414293817, accuracy = 0.6748523085936847
Epoch 24, loss  = 2.722495662405136, accuracy = 0.6659847639406594
Epoch 25, loss  = 2.72820484486032, accuracy = 0.6636110471692622
Epoch 26, loss  = 2.6386231985497983, accuracy = 0.6655281814649149
Epoch 27, loss  = 2.791212387795144, accuracy = 0.6708401656421606
Epoch 28, loss  = 2.6766020683532066, accuracy = 0.6772387456718878
Epoch 29, loss  = 2.5445355379835086, accuracy = 0.6651462542166089
Epoch 30, loss  = 2.559325890845441, accuracy = 0.6623750925527112
Epoch 31, loss  = 2.6430957185461166, accuracy = 0.6655760338532966
Epoch 32, loss  = 2.621634623852182, accuracy = 0.6715772076105684
Epoch 33, loss  = 2.7673955815903684, accuracy = 0.665529609008915
Epoch 34, loss  = 2.9364565448558078, accuracy = 0.663640004361848
Epoch 35, loss  = 2.9187091528101172, accuracy = 0.6607975142867213
Epoch 36, loss  = 2.793003654987254, accuracy = 0.6661744424667982
Epoch 37, loss  = 3.074439285663848, accuracy = 0.6576662447245604
Epoch 38, loss  = 3.089110015808268, accuracy = 0.6499354523057334
Epoch 39, loss  = 3.131749211473668, accuracy = 0.6513391230454252
Epoch 40, loss  = 3.2186270444951157, accuracy = 0.6431115360420738
Epoch 41, loss  = 3.283466906750456, accuracy = 0.6394121571613383
Epoch 42, loss  = 3.538263368606567, accuracy = 0.6227071889968313
Epoch 43, loss  = 3.3777281761169435, accuracy = 0.6295399692250435
Epoch 44, loss  = 2.950061305533064, accuracy = 0.6540381740131175
Epoch 45, loss  = 3.1134927232214746, accuracy = 0.6496967203926696
Epoch 46, loss  = 3.394619109275493, accuracy = 0.6387342561175845
Epoch 47, loss  = 3.3616580126133373, accuracy = 0.6384733925482513
Epoch 48, loss  = 3.550241703175484, accuracy = 0.6365520583821976
Epoch 49, loss  = 3.7126335118679292, accuracy = 0.6482711137536126
Epoch 50, loss  = 3.7045017825796247, accuracy = 0.6482264377102938
Epoch 51, loss  = 3.8356177345235296, accuracy = 0.6589627645430177
Epoch 52, loss  = 4.079059764679442, accuracy = 0.6630966506253743
Epoch 53, loss  = 3.735604222784651, accuracy = 0.6529762084129608
Epoch 54, loss  = 3.8399188843179255, accuracy = 0.6603159590017141
Epoch 55, loss  = 3.9725487135826274, accuracy = 0.6622684479116568
Epoch 56, loss  = 4.523547991285933, accuracy = 0.6502427908847578
Epoch 57, loss  = 4.064806425825078, accuracy = 0.6417729211604795
Epoch 58, loss  = 4.153015061642261, accuracy = 0.6612201218543146
Epoch 59, loss  = 4.069669708292535, accuracy = 0.6391564673905785
Epoch 60, loss  = 4.814516938493607, accuracy = 0.6461838261792147
Epoch 61, loss  = 4.739047498905912, accuracy = 0.626941102623953
Epoch 62, loss  = 4.733347160258192, accuracy = 0.6333109486499655
Epoch 63, loss  = 5.219849852805442, accuracy = 0.6336299634109658
Epoch 64, loss  = 5.567944010267866, accuracy = 0.6250798394260645
Epoch 65, loss  = 4.685886973523079, accuracy = 0.6121929292132278
Epoch 66, loss  = 4.504336355594878, accuracy = 0.6154158497613962
Epoch 67, loss  = 4.983451405484626, accuracy = 0.6145147202749126
Epoch 68, loss  = 4.5643898081272205, accuracy = 0.6266913594266378
Epoch 69, loss  = 4.2912306334110015, accuracy = 0.6150056047441793
Epoch 70, loss  = 4.735654656937782, accuracy = 0.6386037459020595
Epoch 71, loss  = 4.70239151031413, accuracy = 0.6426144352355949
Epoch 72, loss  = 5.367476080326324, accuracy = 0.6299198399132878
Epoch 73, loss  = 4.944113594927686, accuracy = 0.6072120684758778
Epoch 74, loss  = 4.228260157970672, accuracy = 0.6116743204425567
Epoch 75, loss  = 4.770532350337252, accuracy = 0.6135692030185872
Epoch 76, loss  = 4.908039793562382, accuracy = 0.6195518908860475
Epoch 77, loss  = 4.901537271256142, accuracy = 0.6152413952051192
Epoch 78, loss  = 4.780478277104966, accuracy = 0.6260276986340406
Epoch 79, loss  = 4.327092000271412, accuracy = 0.6269007122211413
Epoch 80, loss  = 4.351251907044269, accuracy = 0.6170204913597556
Epoch 81, loss  = 4.3302129633883215, accuracy = 0.6398364919463091
Epoch 82, loss  = 4.4822469858413045, accuracy = 0.6163976075257417
Epoch 83, loss  = 4.499258476622561, accuracy = 0.6066529070050559
Epoch 84, loss  = 4.433538419642347, accuracy = 0.5930017446347479
Epoch 85, loss  = 5.077627625871212, accuracy = 0.6070389078429528
Epoch 86, loss  = 5.556991678603152, accuracy = 0.5927494498597944
Epoch 87, loss  = 4.872142247950777, accuracy = 0.5777842899880558
Epoch 88, loss  = 5.165414347039892, accuracy = 0.5799192023525453
Epoch 89, loss  = 5.138184625037173, accuracy = 0.5456475157128914
Epoch 90, loss  = 5.603607554131366, accuracy = 0.5576604104964887
Epoch 91, loss  = 5.337370570162509, accuracy = 0.5861269139568926
Epoch 92, loss  = 5.195782842534654, accuracy = 0.5934514976045144
Epoch 93, loss  = 5.61474270161162, accuracy = 0.5565847771243939
Epoch 94, loss  = 5.874273190599807, accuracy = 0.5369427970642533
Epoch 95, loss  = 6.843455191876026, accuracy = 0.5454916585283555
Epoch 96, loss  = 6.592441031780648, accuracy = 0.5306667517104352
Epoch 97, loss  = 6.556900608793218, accuracy = 0.5399695590043494
Epoch 98, loss  = 5.728630770013687, accuracy = 0.5197338337307503
Epoch 99, loss  = 4.562901910315168, accuracy = 0.5009249467833586
Epoch 100, loss  = 4.780207373740825, accuracy = 0.5006878097991717
Epsilon: 0.9937150414797717, Delta: 1e-05, Time Taken for Training 871.8126311302185
Loss: 5.029424677276611, Accuracy: 0.4722
Model saved as 'results/fashion_mnist_2c2d/sgd/models/model_type_classification_learning_rate_1.0_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_1_noise_multiplier_2.578125_delta_1e-05_clip_bound_1.0_seed_92_.pth'
Results saved as 'results/fashion_mnist_2c2d/sgd/json/model_type_classification_learning_rate_1.0_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_1_noise_multiplier_2.578125_delta_1e-05_clip_bound_1.0_seed_92_.json'
