Running with hyperparameters: optimizer=sgd, learning_rate=0.01, batch_size=256, epsilon=5, seed=51, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.2540514996711245, accuracy = 0.3099947784118536
Epoch 2, loss  = 2.131555856542384, accuracy = 0.5050322174084773
Epoch 3, loss  = 1.9333735927622369, accuracy = 0.5734538956217089
Epoch 4, loss  = 1.686362037760146, accuracy = 0.5713381648888202
Epoch 5, loss  = 1.454167840835896, accuracy = 0.5830394115827582
Epoch 6, loss  = 1.2856467936901337, accuracy = 0.5899689851251503
Epoch 7, loss  = 1.1645410126828133, accuracy = 0.5998323697430805
Epoch 8, loss  = 1.083095661376385, accuracy = 0.6071713544475486
Epoch 9, loss  = 1.0185051405683476, accuracy = 0.6213801677292544
Epoch 10, loss  = 0.9878429017168411, accuracy = 0.6300585802188464
Epoch 11, loss  = 0.95367605508642, accuracy = 0.6383499036589966
Epoch 12, loss  = 0.9278590930269119, accuracy = 0.6529843910545576
Epoch 13, loss  = 0.9077446240059873, accuracy = 0.6609220440092339
Epoch 14, loss  = 0.8835432882004596, accuracy = 0.6784813272938327
Epoch 15, loss  = 0.8821183055005175, accuracy = 0.6853352134951094
Epoch 16, loss  = 0.8803367713664441, accuracy = 0.6923554765992824
Epoch 17, loss  = 0.876499084208874, accuracy = 0.6972292208381644
Epoch 18, loss  = 0.8776230850118272, accuracy = 0.7013046625891017
Epoch 19, loss  = 0.8707253846716374, accuracy = 0.7094740389199037
Epoch 20, loss  = 0.8719628019535796, accuracy = 0.7114708222029865
Epoch 21, loss  = 0.8744251403402775, accuracy = 0.7147519920781011
Epoch 22, loss  = 0.8771202308066348, accuracy = 0.7196157788048118
Epoch 23, loss  = 0.8879188497015771, accuracy = 0.719351094268662
Epoch 24, loss  = 0.8912768422289098, accuracy = 0.720349301739597
Epoch 25, loss  = 0.8959907148746734, accuracy = 0.7248035825501141
Epoch 26, loss  = 0.8945194142930051, accuracy = 0.7259175550974092
Epoch 27, loss  = 0.9036857937244659, accuracy = 0.7259202628135912
Epoch 28, loss  = 0.8988261106166434, accuracy = 0.7309685603453776
Epoch 29, loss  = 0.9031789117671074, accuracy = 0.7284845239420003
Epoch 30, loss  = 0.9087201701833847, accuracy = 0.7323605623464321
Epoch 31, loss  = 0.9257522712362574, accuracy = 0.7315330420289424
Epoch 32, loss  = 0.9190933146375291, accuracy = 0.7311805147236072
Epoch 33, loss  = 0.9306850524658853, accuracy = 0.7325158527955626
Epoch 34, loss  = 0.9325703478874044, accuracy = 0.7356806280399779
Epoch 35, loss  = 0.9218336384347144, accuracy = 0.738532893862476
Epoch 36, loss  = 0.9330485336324001, accuracy = 0.7383410973757372
Epoch 37, loss  = 0.9476788723722417, accuracy = 0.736422820433057
Epoch 38, loss  = 0.9463142633438111, accuracy = 0.7380819895731041
Epoch 39, loss  = 0.943280087379699, accuracy = 0.7384318718361568
Epoch 40, loss  = 0.9569429521865033, accuracy = 0.7386092331319564
Epoch 41, loss  = 0.9437805738854915, accuracy = 0.7398977100562799
Epoch 42, loss  = 0.9515673695726597, accuracy = 0.7439193204892479
Epoch 43, loss  = 0.9539329100162425, accuracy = 0.7432123150742819
Epoch 44, loss  = 0.9571521175668595, accuracy = 0.7416920814218314
Epoch 45, loss  = 0.9563785154768761, accuracy = 0.7450067960383983
Epoch 46, loss  = 0.9698066295461452, accuracy = 0.7416668218229547
Epoch 47, loss  = 0.9534682697438179, accuracy = 0.7443666614817458
Epoch 48, loss  = 0.9759772138392672, accuracy = 0.7436029732452573
Epoch 49, loss  = 0.9558410423867246, accuracy = 0.7451460869330192
Epoch 50, loss  = 0.9590098670188417, accuracy = 0.7506779123059583
Epoch 51, loss  = 0.9537607783966876, accuracy = 0.7496560899855849
Epoch 52, loss  = 0.9713281920615663, accuracy = 0.7458181142561602
Epoch 53, loss  = 0.9534544087470846, accuracy = 0.7502338274398571
Epoch 54, loss  = 0.9486845866162726, accuracy = 0.7511536622860935
Epoch 55, loss  = 0.9667709921268707, accuracy = 0.7472995806891818
Epoch 56, loss  = 0.9791113724099829, accuracy = 0.7511229671350924
Epoch 57, loss  = 0.9590941799447892, accuracy = 0.750725440102931
Epoch 58, loss  = 0.9461078839099154, accuracy = 0.7535046881648694
Epoch 59, loss  = 0.9615311379128314, accuracy = 0.7551856272689352
Epoch 60, loss  = 0.961104990066366, accuracy = 0.751514281953521
Epoch 61, loss  = 0.9510928595319708, accuracy = 0.7551161380130641
Epoch 62, loss  = 0.9534829355300741, accuracy = 0.7554970811567518
Epoch 63, loss  = 0.9679781421701958, accuracy = 0.7534321589946503
Epoch 64, loss  = 0.9604542990948292, accuracy = 0.7563880377709146
Epoch 65, loss  = 0.9650476458224845, accuracy = 0.7546985619136682
Epoch 66, loss  = 0.9614017453599484, accuracy = 0.7551318975951621
Epoch 67, loss  = 0.9582022778531338, accuracy = 0.7536431182903244
Epoch 68, loss  = 0.944983490477217, accuracy = 0.7622369442188458
