Running with hyperparameters: optimizer=sgd, learning_rate=0.01, batch_size=256, epsilon=10, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.2543730441560137, accuracy = 0.22906399346773096
Epoch 2, loss  = 2.109857310640051, accuracy = 0.5078603441346894
Epoch 3, loss  = 1.8825223618365348, accuracy = 0.5760391557381879
Epoch 4, loss  = 1.6166454944204778, accuracy = 0.6021053980024633
Epoch 5, loss  = 1.3848022410210143, accuracy = 0.6142328783312182
Epoch 6, loss  = 1.223877845419214, accuracy = 0.6113681614605851
Epoch 7, loss  = 1.1095715149920038, accuracy = 0.6139208041276911
Epoch 8, loss  = 1.0411856362160217, accuracy = 0.6173195160706669
Epoch 9, loss  = 0.9960991846754196, accuracy = 0.6224155654141291
Epoch 10, loss  = 0.9559314677055846, accuracy = 0.6311876390219732
Epoch 11, loss  = 0.9418097417405311, accuracy = 0.6333255085288632
Epoch 12, loss  = 0.9245465362325628, accuracy = 0.6450977821688402
Epoch 13, loss  = 0.906108135619062, accuracy = 0.6603586831957543
Epoch 14, loss  = 0.907034532567288, accuracy = 0.6739855492172727
Epoch 15, loss  = 0.8789975102911605, accuracy = 0.6880567436863737
Epoch 16, loss  = 0.8778138439706031, accuracy = 0.6960542845668022
Epoch 17, loss  = 0.8751266365355633, accuracy = 0.7013041970621323
Epoch 18, loss  = 0.8783189035476522, accuracy = 0.705730250408356
Epoch 19, loss  = 0.8722221351684408, accuracy = 0.7131351114639436
Epoch 20, loss  = 0.8795684837280435, accuracy = 0.7147399729508656
Epoch 21, loss  = 0.8717677730195066, accuracy = 0.7177291088010614
Epoch 22, loss  = 0.8843118748766311, accuracy = 0.7201633420868526
Epoch 23, loss  = 0.888622592357879, accuracy = 0.7192900024587431
Epoch 24, loss  = 0.8896126348921594, accuracy = 0.7222817366025169
Epoch 25, loss  = 0.8892631264443093, accuracy = 0.7269135310691978
Epoch 26, loss  = 0.9107943935597197, accuracy = 0.7255622199883973
Epoch 27, loss  = 0.9156668645270327, accuracy = 0.7268253730021187
Epoch 28, loss  = 0.9145620216714575, accuracy = 0.7275366980785585
Epoch 29, loss  = 0.9269104919535048, accuracy = 0.7274285588542015
Epoch 30, loss  = 0.9124440203321741, accuracy = 0.7312899115133468
Epoch 31, loss  = 0.92666528072763, accuracy = 0.7319985413673582
Epoch 32, loss  = 0.9408505769486123, accuracy = 0.7323429587520002
Epoch 33, loss  = 0.9277045039420432, accuracy = 0.7346619260543517
Epoch 34, loss  = 0.9440072153476958, accuracy = 0.7353415129262735
Epoch 35, loss  = 0.9339344521786305, accuracy = 0.7358634035639975
Epoch 36, loss  = 0.9318053504253956, accuracy = 0.7386095860057624
Epoch 37, loss  = 0.9432140839860794, accuracy = 0.7385266367742847
Epoch 38, loss  = 0.9414906273496911, accuracy = 0.7402549389966628
Epoch 39, loss  = 0.9526408413623242, accuracy = 0.7398843174634001
Epoch 40, loss  = 0.9579646100389196, accuracy = 0.7420619041701264
Epoch 41, loss  = 0.9541170292712272, accuracy = 0.7420533782273827
Epoch 42, loss  = 0.9556192273789264, accuracy = 0.7411725310102611
Epoch 43, loss  = 0.9671639952253788, accuracy = 0.74319781146537
Epoch 44, loss  = 0.9675634379082537, accuracy = 0.7426404114129076
Epoch 45, loss  = 0.9560916674898026, accuracy = 0.7446896379166669
Epoch 46, loss  = 0.9643941146262148, accuracy = 0.7451709602253321
Epoch 47, loss  = 0.9759014094129522, accuracy = 0.743889524579117
Epoch 48, loss  = 0.9601972805692794, accuracy = 0.7482970020640946
