Running with hyperparameters: optimizer=sgd, learning_rate=0.1, batch_size=256, epsilon=10, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.4619479019591148, accuracy = 0.5478670023059543
Epoch 2, loss  = 0.8948972826308392, accuracy = 0.679843693043834
Epoch 3, loss  = 0.9064332274680442, accuracy = 0.7239767590828783
Epoch 4, loss  = 0.9351038341826581, accuracy = 0.7366905187017239
Epoch 5, loss  = 0.9542358953902061, accuracy = 0.7462676257890062
Epoch 6, loss  = 0.9750885139120385, accuracy = 0.7483680098751755
Epoch 7, loss  = 0.9512917305560822, accuracy = 0.7578436714540624
Epoch 8, loss  = 0.9559546840951798, accuracy = 0.7610035861172586
Epoch 9, loss  = 0.9610470863098793, accuracy = 0.7626625615454492
Epoch 10, loss  = 0.9345487779759346, accuracy = 0.7717335422463522
Epoch 11, loss  = 0.9237319943752694, accuracy = 0.7743519891915465
Epoch 12, loss  = 0.9285829348767057, accuracy = 0.7763291072509713
Epoch 13, loss  = 0.9096095531544787, accuracy = 0.7791366337982727
Epoch 14, loss  = 0.937810821228839, accuracy = 0.7808343468408913
Epoch 15, loss  = 0.8912793121439345, accuracy = 0.7834183082775561
Epoch 16, loss  = 0.8955162066094419, accuracy = 0.7856686453093237
Epoch 17, loss  = 0.9015958747965225, accuracy = 0.7877121223221278
Epoch 18, loss  = 0.9023848753026191, accuracy = 0.7892341765789546
Epoch 19, loss  = 0.8799148586202175, accuracy = 0.793390753863497
Epoch 20, loss  = 0.8876866992483747, accuracy = 0.7933851821552732
Epoch 21, loss  = 0.8662403849845237, accuracy = 0.796462203748501
Epoch 22, loss  = 0.8662202533255232, accuracy = 0.796766494401069
Epoch 23, loss  = 0.8696410345270279, accuracy = 0.7968868842015703
Epoch 24, loss  = 0.8585977039438613, accuracy = 0.799054832952171
Epoch 25, loss  = 0.8402165468702925, accuracy = 0.8038235041506003
Epoch 26, loss  = 0.8595354540550962, accuracy = 0.8000602260934184
Epoch 27, loss  = 0.8499370999792789, accuracy = 0.8032580817405741
Epoch 28, loss  = 0.8368038059549129, accuracy = 0.8062876847748978
Epoch 29, loss  = 0.8506121792691819, accuracy = 0.8034816486937549
Epoch 30, loss  = 0.8259880692400831, accuracy = 0.8091909870276087
Epoch 31, loss  = 0.8306614028646591, accuracy = 0.8106493640927164
Epoch 32, loss  = 0.8424401610455614, accuracy = 0.80915736168597
Epoch 33, loss  = 0.8176850577618213, accuracy = 0.8115003219653567
Epoch 34, loss  = 0.8227567941584486, accuracy = 0.8132588107483638
Epoch 35, loss  = 0.8122688091815786, accuracy = 0.8143799040543372
Epoch 36, loss  = 0.8024556672319453, accuracy = 0.8172202243349286
Epoch 37, loss  = 0.8080989679123493, accuracy = 0.8180621556926957
Epoch 38, loss  = 0.7977530234671654, accuracy = 0.8182599030207389
Epoch 39, loss  = 0.8133058612651013, accuracy = 0.817312389796836
Epoch 40, loss  = 0.811379980533681, accuracy = 0.8202491278283801
Epoch 41, loss  = 0.8103529306168252, accuracy = 0.8180637113853438
Epoch 42, loss  = 0.790762782477318, accuracy = 0.8222707612308277
Epoch 43, loss  = 0.8028604442768909, accuracy = 0.82068638055766
Epoch 44, loss  = 0.7997640328204378, accuracy = 0.8230600220051508
Epoch 45, loss  = 0.7732578838125188, accuracy = 0.8254384687051346
Epoch 46, loss  = 0.7861175642368642, accuracy = 0.8272019711280351
Epoch 47, loss  = 0.7946936767152015, accuracy = 0.8274653709209928
Epoch 48, loss  = 0.7757342630244316, accuracy = 0.8304878010706642
Epoch 49, loss  = 0.7788733654833855, accuracy = 0.8284658689453229
Epoch 50, loss  = 0.7731193947031143, accuracy = 0.8318708201613504
Epoch 51, loss  = 0.7756758929567135, accuracy = 0.8309781108226768
Epoch 52, loss  = 0.7801914281033455, accuracy = 0.8284022357227843
Epoch 53, loss  = 0.77007531802705, accuracy = 0.8324933642062641
Epoch 54, loss  = 0.783741257292159, accuracy = 0.8314031922919674
Epoch 55, loss  = 0.7809997573811958, accuracy = 0.832828765514773
Epoch 56, loss  = 0.7680913540911167, accuracy = 0.833638314004095
Epoch 57, loss  = 0.7691873649333386, accuracy = 0.8367522340428849
Epoch 58, loss  = 0.7672961905915686, accuracy = 0.8354307121947734
Epoch 59, loss  = 0.7841472827373667, accuracy = 0.8366364646621854
Epoch 60, loss  = 0.7757093777047827, accuracy = 0.8370086395279133
Epoch 61, loss  = 0.7586988961442988, accuracy = 0.8410609120001823
Epoch 62, loss  = 0.7687512513170851, accuracy = 0.8366436115391417
Epoch 63, loss  = 0.7690612962905397, accuracy = 0.8379083302798991
Epoch 64, loss  = 0.7557043612003327, accuracy = 0.8411067548375945
Epoch 65, loss  = 0.7672444829281341, accuracy = 0.8381935122657117
Epoch 66, loss  = 0.7495463461317915, accuracy = 0.842837720399071
Epoch 67, loss  = 0.7467106607366115, accuracy = 0.8413666981414174
Epoch 68, loss  = 0.7526468919946793, accuracy = 0.843050144631569
Epoch 69, loss  = 0.7471739961745891, accuracy = 0.8448230956048096
Epoch 70, loss  = 0.7629155503942612, accuracy = 0.8421467762531057
Epoch 71, loss  = 0.7505740477683697, accuracy = 0.8447164611739741
Epoch 72, loss  = 0.7454159181168739, accuracy = 0.8456337773616499
Epoch 73, loss  = 0.7528542806493476, accuracy = 0.8440159782641135
Epoch 74, loss  = 0.7609295521644835, accuracy = 0.8444699774708848
Epoch 75, loss  = 0.7611641209176246, accuracy = 0.8458450368448716
Epoch 76, loss  = 0.7489535864363326, accuracy = 0.8471677505189702
Epoch 77, loss  = 0.7590797604398525, accuracy = 0.8457977238559804
Epoch 78, loss  = 0.7470553642891823, accuracy = 0.8464483401107767
Epoch 79, loss  = 0.7590232061578872, accuracy = 0.8464124392891865
Epoch 80, loss  = 0.7481211170237115, accuracy = 0.8486766989388473
Epoch 81, loss  = 0.7446183549596909, accuracy = 0.8505670350801144
Epoch 82, loss  = 0.7359270198548094, accuracy = 0.8522522141248615
Epoch 83, loss  = 0.7462995959089157, accuracy = 0.8480896434031867
Epoch 84, loss  = 0.7371828651174586, accuracy = 0.8510587158692314
Epoch 85, loss  = 0.7368248906541378, accuracy = 0.8506069540073471
Epoch 86, loss  = 0.7467369059298901, accuracy = 0.8498980668998435
Epoch 87, loss  = 0.7444666069872836, accuracy = 0.849930294779893
Epoch 88, loss  = 0.7459900517412956, accuracy = 0.8502310805146279
Epoch 89, loss  = 0.7249550574637474, accuracy = 0.8526562845214223
Epoch 90, loss  = 0.7404376637428365, accuracy = 0.8532279983864836
Epoch 91, loss  = 0.7430677084212608, accuracy = 0.8509394078810105
Epoch 92, loss  = 0.7330526529474461, accuracy = 0.8528938018523706
Epoch 93, loss  = 0.7570376574993134, accuracy = 0.8512840918039773
Epoch 94, loss  = 0.7460668089541983, accuracy = 0.8515808604005277
Epoch 95, loss  = 0.7242684686437566, accuracy = 0.8527436121362582
Epoch 96, loss  = 0.7341556507222196, accuracy = 0.8536616588952778
Epoch 97, loss  = 0.7305287132871912, accuracy = 0.8556096875073731
Epoch 98, loss  = 0.7294588430130735, accuracy = 0.8546846084634084
Epoch 99, loss  = 0.729903736266684, accuracy = 0.8565791919413477
Epoch 100, loss  = 0.7271543668939712, accuracy = 0.8550084807558929
Epsilon: 9.99557930028823, Delta: 1e-05, Time Taken for Training 865.4130733013153
Loss: 0.7964918640613556, Accuracy: 0.8479
Model saved as 'results/fashion_mnist_2c2d/sgd/models/model_type_classification_learning_rate_0.1_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_10_noise_multiplier_0.666656494140625_delta_1e-05_clip_bound_1.0_seed_71_.pth'
Results saved as 'results/fashion_mnist_2c2d/sgd/json/model_type_classification_learning_rate_0.1_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_10_noise_multiplier_0.666656494140625_delta_1e-05_clip_bound_1.0_seed_71_.json'
