Running with hyperparameters: optimizer=sgd, learning_rate=0.1, batch_size=256, epsilon=5, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.4619147394565826, accuracy = 0.5477809917487525
Epoch 2, loss  = 0.895110122700955, accuracy = 0.6796252969939531
Epoch 3, loss  = 0.9071740756643579, accuracy = 0.7238377053925027
Epoch 4, loss  = 0.9340855928177529, accuracy = 0.737095260259495
Epoch 5, loss  = 0.9531692725546816, accuracy = 0.7465755613743282
Epoch 6, loss  = 0.974747067816714, accuracy = 0.7489157307456804
Epoch 7, loss  = 0.9508147090039355, accuracy = 0.7578558509213595
Epoch 8, loss  = 0.9559290180815027, accuracy = 0.761226731788314
Epoch 9, loss  = 0.9611866923088723, accuracy = 0.7632459606796896
Epoch 10, loss  = 0.9351532154894889, accuracy = 0.7720529477584633
Epoch 11, loss  = 0.9232188475892898, accuracy = 0.7747283910866127
Epoch 12, loss  = 0.9295432699487565, accuracy = 0.7764993647712184
Epoch 13, loss  = 0.9101418654969398, accuracy = 0.7796732993176858
Epoch 14, loss  = 0.9398263018181984, accuracy = 0.7811118511634112
Epoch 15, loss  = 0.8936110253029681, accuracy = 0.7838455464048323
Epoch 16, loss  = 0.8988408845789889, accuracy = 0.7859998081370487
Epoch 17, loss  = 0.9049350748670862, accuracy = 0.7878030604273026
Epoch 18, loss  = 0.9042113207756205, accuracy = 0.7894282487334541
Epoch 19, loss  = 0.8821497144851279, accuracy = 0.7945293052148041
Epoch 20, loss  = 0.8907667811880721, accuracy = 0.7939839864827113
Epoch 21, loss  = 0.8687213359995091, accuracy = 0.7971791002914642
Epoch 22, loss  = 0.8677979831999921, accuracy = 0.7966418147326226
Epoch 23, loss  = 0.8720367070208205, accuracy = 0.7969646052103174
Epoch 24, loss  = 0.8612951616023449, accuracy = 0.798695094659459
Epoch 25, loss  = 0.8427228405120525, accuracy = 0.8042316738463513
Epoch 26, loss  = 0.8609874330936594, accuracy = 0.8007318777952281
Epoch 27, loss  = 0.8513139288476173, accuracy = 0.8035166622737051
Epoch 28, loss  = 0.8387215637146158, accuracy = 0.8063195184409875
Epoch 29, loss  = 0.853732822550104, accuracy = 0.8028951797511618
