Running with hyperparameters: optimizer=sgd, learning_rate=0.01, batch_size=256, epsilon=5, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.2684793117198536, accuracy = 0.26558578339211764
Epoch 2, loss  = 2.167150236697907, accuracy = 0.47591496080866336
Epoch 3, loss  = 2.001350315073703, accuracy = 0.5535734875064966
Epoch 4, loss  = 1.7785808086395263, accuracy = 0.5810518147111097
Epoch 5, loss  = 1.5411701669084266, accuracy = 0.610193978886144
Epoch 6, loss  = 1.346473097293935, accuracy = 0.6184353733578595
Epoch 7, loss  = 1.197878003627696, accuracy = 0.6280441166111238
Epoch 8, loss  = 1.0871088684873378, accuracy = 0.637926882637288
Epoch 9, loss  = 1.0288492324504446, accuracy = 0.6401282049208178
Epoch 10, loss  = 0.9824775812473703, accuracy = 0.6458415604854506
Epoch 11, loss  = 0.9452492191436442, accuracy = 0.6554779250584272
Epoch 12, loss  = 0.9281707056025241, accuracy = 0.661300727809278
Epoch 13, loss  = 0.9026722372846401, accuracy = 0.6748639540290391
Epoch 14, loss  = 0.8947320613455265, accuracy = 0.682002500000421
Epoch 15, loss  = 0.8876466025697424, accuracy = 0.6874311106248207
Epoch 16, loss  = 0.8766049679289473, accuracy = 0.6961954792519136
Epoch 17, loss  = 0.8877859640628734, accuracy = 0.69891041052286
Epoch 18, loss  = 0.8892743092902163, accuracy = 0.7015226168896397
Epoch 19, loss  = 0.8847591521892142, accuracy = 0.7090517987797226
Epoch 20, loss  = 0.9006049983044888, accuracy = 0.7088785872520034
Epoch 21, loss  = 0.8925463678989004, accuracy = 0.7146856490011858
Epoch 22, loss  = 0.9002671670406422, accuracy = 0.7156937472088793
Epoch 23, loss  = 0.9112168205545303, accuracy = 0.7174987112352704
Epoch 24, loss  = 0.9055284730931545, accuracy = 0.7221908583302552
Epoch 25, loss  = 0.9237353621645177, accuracy = 0.7225555140955188
Epoch 26, loss  = 0.9296181001561753, accuracy = 0.7222362011894795
Epoch 27, loss  = 0.9319779776512308, accuracy = 0.7244878107187575
Epoch 28, loss  = 0.9327267973981005, accuracy = 0.7280742717491169
Epoch 29, loss  = 0.9332455744134619, accuracy = 0.7294303121677312
