Running with hyperparameters: optimizer=sgd, learning_rate=1.0, batch_size=128, epsilon=10, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.0886782701335735, accuracy = 0.7297771103976506
Epoch 2, loss  = 1.1368896940242508, accuracy = 0.7874865849733133
Epoch 3, loss  = 1.2469204889812957, accuracy = 0.7968174618042565
Epoch 4, loss  = 1.2644151638565795, accuracy = 0.8070818873534441
Epoch 5, loss  = 1.3272306753882468, accuracy = 0.8112279442738355
Epoch 6, loss  = 1.327319617401054, accuracy = 0.8141316446766881
Epoch 7, loss  = 1.410562262606265, accuracy = 0.8170525753814512
Epoch 8, loss  = 1.432876967989814, accuracy = 0.8140506191684407
Epoch 9, loss  = 1.375559955136354, accuracy = 0.8173152828317349
Epoch 10, loss  = 1.44191287429348, accuracy = 0.8139462574781497
Epoch 11, loss  = 1.4567873222487313, accuracy = 0.8124873003468085
Epoch 12, loss  = 1.466946017640486, accuracy = 0.8165255552980195
Epoch 13, loss  = 1.4820961834016892, accuracy = 0.8178063343325291
Epoch 14, loss  = 1.4575205287699506, accuracy = 0.8125176550015134
Epoch 15, loss  = 1.5459126461543509, accuracy = 0.8108605162609924
Epoch 16, loss  = 1.512724708900777, accuracy = 0.8131927488677791
Epoch 17, loss  = 1.4414521985725044, accuracy = 0.814172880981299
Epoch 18, loss  = 1.4115541000356044, accuracy = 0.8125062025846541
Epoch 19, loss  = 1.3904342500131521, accuracy = 0.8118705170590256
Epoch 20, loss  = 1.4200900015292137, accuracy = 0.8119594513345475
Epoch 21, loss  = 1.4718789207909915, accuracy = 0.8096177895195847
Epoch 22, loss  = 1.4386936138942044, accuracy = 0.808848540171416
Epoch 23, loss  = 1.4872202551059885, accuracy = 0.8066351324788468
Epoch 24, loss  = 1.467772468066673, accuracy = 0.8094169116942674
Epoch 25, loss  = 1.4106110367439448, accuracy = 0.812847935639981
Epoch 26, loss  = 1.4279389119605774, accuracy = 0.8133924414241728
Epoch 27, loss  = 1.3851929873799973, accuracy = 0.8141957960366136
Epoch 28, loss  = 1.4215946757971352, accuracy = 0.8143357483098744
Epoch 29, loss  = 1.420687663910994, accuracy = 0.8142624795415362
Epoch 30, loss  = 1.4716977342359547, accuracy = 0.8126608205352148
Epoch 31, loss  = 1.4299741128106107, accuracy = 0.8117606812663999
Epoch 32, loss  = 1.3957445825467993, accuracy = 0.8114085631229017
Epoch 33, loss  = 1.3552112888171475, accuracy = 0.8092577150637019
Epoch 34, loss  = 1.3455759637010123, accuracy = 0.8192963691026041
Epoch 35, loss  = 1.4351617555374276, accuracy = 0.8173374994972161
Epoch 36, loss  = 1.4358218018688373, accuracy = 0.8135550498240643
Epoch 37, loss  = 1.4521477550331718, accuracy = 0.8107000048700622
Epoch 38, loss  = 1.5053257168228946, accuracy = 0.8086756137052173
Epoch 39, loss  = 1.5093601391767897, accuracy = 0.8110198241390255
Epoch 40, loss  = 1.4571298853929109, accuracy = 0.814651316671178
Epoch 41, loss  = 1.490493015312691, accuracy = 0.8155200753796935
Epoch 42, loss  = 1.5642842122995015, accuracy = 0.8075009852740244
Epoch 43, loss  = 1.5160560145942388, accuracy = 0.8054341512241708
Epoch 44, loss  = 1.5942274560170895, accuracy = 0.8039363178148973
Epoch 45, loss  = 1.4381277147513718, accuracy = 0.8073505895588219
Epoch 46, loss  = 1.4221151759629564, accuracy = 0.8089940740310533
Epoch 47, loss  = 1.4756132698516602, accuracy = 0.80419037957421
Epoch 48, loss  = 1.5908927124446388, accuracy = 0.8058710031587778
Epoch 49, loss  = 1.6093487612474193, accuracy = 0.8002280236013969
Epoch 50, loss  = 1.5965471777326263, accuracy = 0.8090266652002663
Epoch 51, loss  = 1.5620522572795974, accuracy = 0.8030304629071497
Epoch 52, loss  = 1.5166954323172823, accuracy = 0.8080060333869331
Epoch 53, loss  = 1.4906735406247282, accuracy = 0.8045541118201414
Epoch 54, loss  = 1.5455670819353702, accuracy = 0.8017237708333173
Epoch 55, loss  = 1.477489371543754, accuracy = 0.8044706134247919
Epoch 56, loss  = 1.4502625159744515, accuracy = 0.8046461639191206
Epoch 57, loss  = 1.397720190190049, accuracy = 0.8075511206373912
Epoch 58, loss  = 1.4475544323163754, accuracy = 0.80673196035155
Epoch 59, loss  = 1.469785543011704, accuracy = 0.8086327849435989
Epoch 60, loss  = 1.4463548795627887, accuracy = 0.8062781527470604
Epoch 61, loss  = 1.4355088352902865, accuracy = 0.8055638351358994
Epoch 62, loss  = 1.5369007597599964, accuracy = 0.8087737607388191
Epoch 63, loss  = 1.5106408247180076, accuracy = 0.8075139848019695
Epoch 64, loss  = 1.5603998181408147, accuracy = 0.8091821220312193
Epoch 65, loss  = 1.5577051423505934, accuracy = 0.8082397454113988
Epoch 66, loss  = 1.4865161123306259, accuracy = 0.8086508845459556
Epoch 67, loss  = 1.4716002258664764, accuracy = 0.8034402576423817
Epoch 68, loss  = 1.4307052484834626, accuracy = 0.8051180176435991
Epoch 69, loss  = 1.4847943931500287, accuracy = 0.806708685735843
Epoch 70, loss  = 1.512832540629515, accuracy = 0.806903736921354
Epoch 71, loss  = 1.4053612318374455, accuracy = 0.811570282821438
Epoch 72, loss  = 1.4575871963744986, accuracy = 0.8083279939507918
Epoch 73, loss  = 1.4408140863691057, accuracy = 0.8087102472640347
Epoch 74, loss  = 1.4345200351560548, accuracy = 0.8038014203728588
Epoch 75, loss  = 1.4645964240214464, accuracy = 0.805045278135126
Epoch 76, loss  = 1.476939156492636, accuracy = 0.8071693163937139
Epoch 77, loss  = 1.4565235097398128, accuracy = 0.8084133379279644
Epoch 78, loss  = 1.4395659550674942, accuracy = 0.8050919324673854
Epoch 79, loss  = 1.4767004880569636, accuracy = 0.8063658348026886
Epoch 80, loss  = 1.4601684295927793, accuracy = 0.8106644103035232
Epoch 81, loss  = 1.459788452524112, accuracy = 0.8106639949926591
Epoch 82, loss  = 1.5358782371224116, accuracy = 0.8075281519679662
Epoch 83, loss  = 1.4834905051981717, accuracy = 0.808981093791259
Epoch 84, loss  = 1.5273414946187025, accuracy = 0.8083017099895831
Epoch 85, loss  = 1.5187352434404369, accuracy = 0.8023581148229436
Epoch 86, loss  = 1.5012876248435933, accuracy = 0.8070243733584178
Epoch 87, loss  = 1.5004532873503436, accuracy = 0.8114491922892509
Epoch 88, loss  = 1.4777961290721446, accuracy = 0.8103370603738069
Epoch 89, loss  = 1.4352735190122112, accuracy = 0.8061356913813663
Epoch 90, loss  = 1.442891748729291, accuracy = 0.8111001226496757
Epoch 91, loss  = 1.419220949731656, accuracy = 0.8089469043707431
