Running with hyperparameters: optimizer=sgd, learning_rate=0.1, batch_size=256, epsilon=5, seed=51, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.4965998330014818, accuracy = 0.5516231226606529
Epoch 2, loss  = 0.8928716799046131, accuracy = 0.682790290914725
Epoch 3, loss  = 0.8975920111575025, accuracy = 0.7241144383603749
Epoch 4, loss  = 0.9461597204208374, accuracy = 0.7347196051465689
Epoch 5, loss  = 0.9702148135672224, accuracy = 0.7425345933535182
Epoch 6, loss  = 0.9685066218071795, accuracy = 0.7496265976891874
Epoch 7, loss  = 0.9638244174896402, accuracy = 0.7561309090757745
Epoch 8, loss  = 0.9547087786045481, accuracy = 0.7600979712983192
Epoch 9, loss  = 0.9448288932759711, accuracy = 0.767660125674834
Epoch 10, loss  = 0.9436953410189203, accuracy = 0.7667722152112889
Epoch 11, loss  = 0.9340886159146086, accuracy = 0.7703553876540123
Epoch 12, loss  = 0.927837293452405, accuracy = 0.7745693575496939
Epoch 13, loss  = 0.9283188421675499, accuracy = 0.7762836918796256
Epoch 14, loss  = 0.8980258066603478, accuracy = 0.7832103588081007
Epoch 15, loss  = 0.8975968939192751, accuracy = 0.7838878871370581
Epoch 16, loss  = 0.8937073185088786, accuracy = 0.784760324114256
Epoch 17, loss  = 0.8995883941650391, accuracy = 0.7847704603601724
Epoch 18, loss  = 0.8977862198302087, accuracy = 0.7853139634089987
Epoch 19, loss  = 0.8799208849034411, accuracy = 0.7899893131094898
Epoch 20, loss  = 0.8898234334397823, accuracy = 0.7905986468979306
Epoch 21, loss  = 0.8684713361111093, accuracy = 0.7950944410932174
Epoch 22, loss  = 0.8624202076424944, accuracy = 0.7972986747482822
Epoch 23, loss  = 0.8584623915083864, accuracy = 0.7973681487147268
Epoch 24, loss  = 0.8720433151468318, accuracy = 0.7969240606290054
Epoch 25, loss  = 0.8599193851998512, accuracy = 0.8002123079931195
Epoch 26, loss  = 0.8511475765958746, accuracy = 0.801141158215541
Epoch 27, loss  = 0.8498375390438323, accuracy = 0.8026952873447889
Epoch 28, loss  = 0.8418025673703945, accuracy = 0.8070234844145476
Epoch 29, loss  = 0.8254952730016506, accuracy = 0.8070985999782874
Epoch 30, loss  = 0.8396972525627056, accuracy = 0.8076383771747857
Epoch 31, loss  = 0.8341528742871386, accuracy = 0.8089262471501432
Epoch 32, loss  = 0.8321915129397778, accuracy = 0.8111272457089674
Epoch 33, loss  = 0.8292908374299395, accuracy = 0.8092610438380222
Epoch 34, loss  = 0.8254301312121939, accuracy = 0.8136299495142172
Epoch 35, loss  = 0.8082827521131394, accuracy = 0.8161845988718925
Epoch 36, loss  = 0.8087137560895149, accuracy = 0.8170448451068574
Epoch 37, loss  = 0.8315148888750279, accuracy = 0.8169158022145393
Epoch 38, loss  = 0.8261463611683947, accuracy = 0.8189007534040218
Epoch 39, loss  = 0.8094385734263887, accuracy = 0.8186205828851888
Epoch 40, loss  = 0.8226089004506456, accuracy = 0.8194192369692055
Epoch 41, loss  = 0.7984469266647988, accuracy = 0.8222858883822688
Epoch 42, loss  = 0.80863763043221, accuracy = 0.8236429308558688
Epoch 43, loss  = 0.7911204490255802, accuracy = 0.8232321505658259
Epoch 44, loss  = 0.7873965151766513, accuracy = 0.8256592958514868
Epoch 45, loss  = 0.7884979572701961, accuracy = 0.8284956399206747
Epoch 46, loss  = 0.7967108420869138, accuracy = 0.8244032186792448
Epoch 47, loss  = 0.7749952213561281, accuracy = 0.829230640541665
Epoch 48, loss  = 0.8023145618590902, accuracy = 0.8254439690637603
Epoch 49, loss  = 0.7845987124645963, accuracy = 0.8295503137619963
Epoch 50, loss  = 0.7868266473425195, accuracy = 0.8298471943492197
Epoch 51, loss  = 0.7723145928788693, accuracy = 0.8321149819642409
Epoch 52, loss  = 0.7869642114385645, accuracy = 0.8309647085453153
Epoch 53, loss  = 0.763438406903693, accuracy = 0.8341601434421391
Epoch 54, loss  = 0.7626264454202449, accuracy = 0.8364596889902061
Epoch 55, loss  = 0.7682614265604222, accuracy = 0.8333037594495455
Epoch 56, loss  = 0.7863990583318345, accuracy = 0.832927681712657
Epoch 57, loss  = 0.7571738749108416, accuracy = 0.8362691819597035
Epoch 58, loss  = 0.7485093362787937, accuracy = 0.8380530859849714
Epoch 59, loss  = 0.7633481955274622, accuracy = 0.8368570781189549
Epoch 60, loss  = 0.7470873618379552, accuracy = 0.8365834594413524
Epoch 61, loss  = 0.7413493132337611, accuracy = 0.839921500151988
Epoch 62, loss  = 0.7392414431622688, accuracy = 0.8402867875273896
Epoch 63, loss  = 0.7490005026472376, accuracy = 0.8397123906366387
Epoch 64, loss  = 0.7438338521947252, accuracy = 0.8413230032300251
Epoch 65, loss  = 0.7368106413394847, accuracy = 0.8419457287805521
Epoch 66, loss  = 0.7507864839219033, accuracy = 0.8404459837475952
Epoch 67, loss  = 0.734592032052101, accuracy = 0.8430215730951393
Epoch 68, loss  = 0.7322912206041052, accuracy = 0.8454497915510549
Epoch 69, loss  = 0.7390518057853618, accuracy = 0.8459749068117727
Epoch 70, loss  = 0.7383615512797173, accuracy = 0.8450997102985517
Epoch 71, loss  = 0.74223175137601, accuracy = 0.8447154234323733
Epoch 72, loss  = 0.7252415047046986, accuracy = 0.8470902440019562
Epoch 73, loss  = 0.7271757841110229, accuracy = 0.8476201486965032
Epoch 74, loss  = 0.7564213537155313, accuracy = 0.8437057753168754
Epoch 75, loss  = 0.7380955607333082, accuracy = 0.8461050602534019
Epoch 76, loss  = 0.7364484632268865, accuracy = 0.8467167822334896
Epoch 77, loss  = 0.7262469602392075, accuracy = 0.8494463501667654
Epoch 78, loss  = 0.7178910850210393, accuracy = 0.8495768311043481
Epoch 79, loss  = 0.7332580225264772, accuracy = 0.8501805128820554
Epoch 80, loss  = 0.7366548534403456, accuracy = 0.8499742818562205
Epoch 81, loss  = 0.740249418451431, accuracy = 0.8503479862637973
Epoch 82, loss  = 0.7366924226284027, accuracy = 0.8498758796735842
Epoch 83, loss  = 0.7056881962938512, accuracy = 0.8537656997530476
Epoch 84, loss  = 0.7400333429904694, accuracy = 0.8506518239508247
Epoch 85, loss  = 0.7041046123555366, accuracy = 0.8533618436844068
Epoch 86, loss  = 0.7385518424054409, accuracy = 0.8526610536825722
Epoch 87, loss  = 0.7374015025635983, accuracy = 0.85216621427637
Epoch 88, loss  = 0.7279022420974488, accuracy = 0.8529397238588423
Epoch 89, loss  = 0.7435153693594831, accuracy = 0.8522066082627676
Epoch 90, loss  = 0.742250664183434, accuracy = 0.8518200134127302
Epoch 91, loss  = 0.7298660935239589, accuracy = 0.8533394889692617
Epoch 92, loss  = 0.72250112827788, accuracy = 0.8557706196889079
Epoch 93, loss  = 0.7309329976426794, accuracy = 0.8540644062425904
Epoch 94, loss  = 0.7137833705607881, accuracy = 0.8563785642711236
Epoch 95, loss  = 0.7316194853884108, accuracy = 0.8569834055889942
Epoch 96, loss  = 0.7305568242326695, accuracy = 0.8547204485364565
Epoch 97, loss  = 0.7219039878946669, accuracy = 0.8569159507178085
Epoch 98, loss  = 0.7343303182023637, accuracy = 0.8565919963501957
Epoch 99, loss  = 0.7283330652307957, accuracy = 0.8563428927377899
Epoch 100, loss  = 0.7257878416396202, accuracy = 0.8587328647962459
Epsilon: 4.996390286326383, Delta: 1e-05, Time Taken for Training 878.1791150569916
Loss: 0.8229067056179047, Accuracy: 0.8463
Model saved as 'results/fashion_mnist_2c2d/sgd/models/model_type_classification_learning_rate_0.1_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_5_noise_multiplier_0.867919921875_delta_1e-05_clip_bound_1.0_seed_51_.pth'
Results saved as 'results/fashion_mnist_2c2d/sgd/json/model_type_classification_learning_rate_0.1_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_5_noise_multiplier_0.867919921875_delta_1e-05_clip_bound_1.0_seed_51_.json'
