Running with hyperparameters: optimizer=sgd, learning_rate=1.0, batch_size=128, epsilon=1, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 4.404895204216687, accuracy = 0.6075541432689224
Epoch 2, loss  = 12.584115271375124, accuracy = 0.6175151136360947
Epoch 3, loss  = 19.78944662537402, accuracy = 0.6257681474898678
Epoch 4, loss  = 24.64273254093585, accuracy = 0.611585974964852
Epoch 5, loss  = 24.21392666505598, accuracy = 0.5973216353051469
Epoch 6, loss  = 19.060856300630547, accuracy = 0.5776859924350326
Epoch 7, loss  = 18.22464467518365, accuracy = 0.5598647938567519
Epoch 8, loss  = 19.625685236347255, accuracy = 0.5852821277673896
Epoch 9, loss  = 19.72345690127375, accuracy = 0.5791509863762563
Epoch 10, loss  = 18.656945074036685, accuracy = 0.5732261891664895
Epoch 11, loss  = 17.70621018724909, accuracy = 0.577949290023918
Epoch 12, loss  = 19.02416394158467, accuracy = 0.5685847930221558
Epoch 13, loss  = 15.751077773982782, accuracy = 0.5513293783519067
Epoch 14, loss  = 8.791159861123385, accuracy = 0.4126064773398888
Epoch 15, loss  = 4.259513349167065, accuracy = 0.32178896280126823
Epoch 16, loss  = 4.157180451889282, accuracy = 0.21679741031168423
Epoch 17, loss  = 3.7712726298171573, accuracy = 0.18875436550580368
Epoch 18, loss  = 4.3429684229751135, accuracy = 0.2351345241680714
Epoch 19, loss  = 4.389732749731556, accuracy = 0.18367071393375212
Epoch 20, loss  = 4.347681213289436, accuracy = 0.15932602654476277
Epoch 21, loss  = 4.979745354987919, accuracy = 0.1450538598651045
Epoch 22, loss  = 5.133972257439262, accuracy = 0.16512400299472457
Epoch 23, loss  = 5.508581810668588, accuracy = 0.1665024397294621
Epoch 24, loss  = 5.931609814100937, accuracy = 0.15912036762072737
Epoch 25, loss  = 6.296148368798848, accuracy = 0.14776888137826294
Epoch 26, loss  = 5.603995438577778, accuracy = 0.14316432280426133
Epoch 27, loss  = 5.797415332753521, accuracy = 0.1394423138918865
Epoch 28, loss  = 7.1170154665070555, accuracy = 0.1150532679046134
Epoch 29, loss  = 8.365974505064584, accuracy = 0.1227330324297058
Epoch 30, loss  = 9.320436235684067, accuracy = 0.12995936382563447
Epoch 31, loss  = 9.218115711008815, accuracy = 0.14204177244244096
Epoch 32, loss  = 12.353339008176759, accuracy = 0.11608917906496435
Epoch 33, loss  = 7.924772799396312, accuracy = 0.10161067088807989
Epoch 34, loss  = 6.97713205707607, accuracy = 0.10190130249777202
Epoch 35, loss  = 6.566393105460128, accuracy = 0.10158503576857039
Epoch 36, loss  = 7.9126103356448825, accuracy = 0.09868337174930675
Epoch 37, loss  = 6.710419795152221, accuracy = 0.09888175073085838
Epoch 38, loss  = 9.012683250248305, accuracy = 0.10156195233369975
Epoch 39, loss  = 12.506936061611054, accuracy = 0.1018587994032919
Epoch 40, loss  = 13.207508597546804, accuracy = 0.1018497525991543
Epoch 41, loss  = 10.588395889888186, accuracy = 0.09999576161839865
Epoch 42, loss  = 11.591162011059108, accuracy = 0.10046415478597918
Epoch 43, loss  = 12.118959281998658, accuracy = 0.10313707871756261
Epoch 44, loss  = 17.85440319026711, accuracy = 0.1015289701838074
Epoch 45, loss  = 14.125595814637792, accuracy = 0.10245797243680083
Epoch 46, loss  = 17.498516023286115, accuracy = 0.10151887290875983
Epoch 47, loss  = 17.17831001047895, accuracy = 0.09950405314459147
Epoch 48, loss  = 16.51107918275699, accuracy = 0.10011459252661134
Epoch 49, loss  = 15.299551300910998, accuracy = 0.09953632697088158
Epoch 50, loss  = 15.682212169236466, accuracy = 0.09916299048718766
Epoch 51, loss  = 24.068468478696943, accuracy = 0.09988428162521878
Epoch 52, loss  = 19.277303375923303, accuracy = 0.09827984355378999
Epoch 53, loss  = 15.316486223928456, accuracy = 0.09673249950890166
