Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=256, epsilon=1, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.3010412287204822, accuracy = 0.09628700356643019
Epoch 2, loss  = 2.290843476640417, accuracy = 0.12503794552784733
Epoch 3, loss  = 2.2810882588650316, accuracy = 0.14768253151150643
Epoch 4, loss  = 2.2708653723939936, accuracy = 0.166781105449214
Epoch 5, loss  = 2.260494213915886, accuracy = 0.17883785677312752
Epoch 6, loss  = 2.250964467068936, accuracy = 0.2064553395556345
Epoch 7, loss  = 2.2397371677642175, accuracy = 0.27474653753974515
Epoch 8, loss  = 2.2277910516617148, accuracy = 0.34967120385906775
Epoch 9, loss  = 2.215855941366642, accuracy = 0.3963854707216498
Epoch 10, loss  = 2.2022711337880887, accuracy = 0.42103006004282295
Epoch 11, loss  = 2.1881520108973724, accuracy = 0.4421483142126398
Epoch 12, loss  = 2.1729838178512897, accuracy = 0.45833131576541986
Epoch 13, loss  = 2.1569680305237466, accuracy = 0.4736103202383755
Epoch 14, loss  = 2.1405920931633484, accuracy = 0.4852858350753996
Epoch 15, loss  = 2.122858686650053, accuracy = 0.4990714333740723
Epoch 16, loss  = 2.103742690796548, accuracy = 0.5089343376407184
Epoch 17, loss  = 2.0841883943435993, accuracy = 0.5209509844211668
Epoch 18, loss  = 2.063829209956717, accuracy = 0.5306719813499993
Epoch 19, loss  = 2.0411377399525743, accuracy = 0.5452632683712278
Epoch 20, loss  = 2.018344385065931, accuracy = 0.5527319453428666
Epoch 21, loss  = 1.9954967574870333, accuracy = 0.5595222286769524
Epoch 22, loss  = 1.9713986604771716, accuracy = 0.5645008399574087
Epoch 23, loss  = 1.9463621109089952, accuracy = 0.5705076829739016
Epoch 24, loss  = 1.9204582696265362, accuracy = 0.5785098313635517
Epoch 25, loss  = 1.8951357775546134, accuracy = 0.5820747475917811
Epoch 26, loss  = 1.8712748517381383, accuracy = 0.5822478435570958
Epoch 27, loss  = 1.8447565464263267, accuracy = 0.5812962590530212
Epoch 28, loss  = 1.8160522019609493, accuracy = 0.5897714574851831
Epoch 29, loss  = 1.792665240612436, accuracy = 0.5857527470686296
Epoch 30, loss  = 1.763452997106187, accuracy = 0.5935911581828703
Epoch 31, loss  = 1.7364458626889168, accuracy = 0.5962957107945811
Epoch 32, loss  = 1.7111411632375515, accuracy = 0.5956196999542794
Epoch 33, loss  = 1.6825413840882322, accuracy = 0.598797614881097
Epoch 34, loss  = 1.6568053052780476, accuracy = 0.602058897564871
Epoch 35, loss  = 1.6297356925112136, accuracy = 0.6017926584106437
Epoch 36, loss  = 1.6029076682760361, accuracy = 0.6055620984180061
Epoch 37, loss  = 1.5753574883684198, accuracy = 0.6066002074812484
Epoch 38, loss  = 1.5518035457489339, accuracy = 0.6064687844369023
Epoch 39, loss  = 1.5300009981114813, accuracy = 0.6080226039765827
Epoch 40, loss  = 1.5075582428181424, accuracy = 0.6062676067203232
Epoch 41, loss  = 1.4811458186900361, accuracy = 0.6086625945286117
Epoch 42, loss  = 1.4588763668182048, accuracy = 0.6093506364430996
Epoch 43, loss  = 1.4414980502838783, accuracy = 0.6073946173712024
Epoch 44, loss  = 1.4183288736546293, accuracy = 0.6060439584231667
Epoch 45, loss  = 1.3921571833022097, accuracy = 0.6102412891327496
Epoch 46, loss  = 1.3748146046983434, accuracy = 0.6097435567787136
Epoch 47, loss  = 1.3582502598458148, accuracy = 0.609382860744204
Epoch 48, loss  = 1.3315521504016632, accuracy = 0.6158202169445409
Epoch 49, loss  = 1.3198412398074535, accuracy = 0.6125877524596959
Epoch 50, loss  = 1.2984921734383765, accuracy = 0.6115292439699935
Epoch 51, loss  = 1.2831799126685934, accuracy = 0.6117392814553307
Epoch 52, loss  = 1.2674857930934176, accuracy = 0.6119496946406492
Epoch 53, loss  = 1.2559657659936458, accuracy = 0.6052694358240334
Epoch 54, loss  = 1.238274545872465, accuracy = 0.6126850902063357
Epoch 55, loss  = 1.2248757712384488, accuracy = 0.6100891688943215
Epoch 56, loss  = 1.212781624591097, accuracy = 0.608498763180192
Epoch 57, loss  = 1.193357868904763, accuracy = 0.6129472559205474
Epoch 58, loss  = 1.1798849577599384, accuracy = 0.6126424672190544
Epoch 59, loss  = 1.1741951825770927, accuracy = 0.6120883406905644
Epoch 60, loss  = 1.1637532984956782, accuracy = 0.6115970844536855
Epoch 61, loss  = 1.1475591319672604, accuracy = 0.6122920739053976
Epoch 62, loss  = 1.1431741902168762, accuracy = 0.6129069267961905
Epoch 63, loss  = 1.1337823451833522, accuracy = 0.6123057041093878
Epoch 64, loss  = 1.1227199666043546, accuracy = 0.6124629869820228
Epoch 65, loss  = 1.1117841294471253, accuracy = 0.615109164037936
Epoch 66, loss  = 1.1036588978260122, accuracy = 0.6134248394506825
Epoch 67, loss  = 1.0953432390030393, accuracy = 0.6142622957672383
Epoch 68, loss  = 1.0856794567818338, accuracy = 0.6163515408467529
Epoch 69, loss  = 1.078811196317064, accuracy = 0.6150610221847198
Epoch 70, loss  = 1.0712542249801311, accuracy = 0.6127996603711274
Epoch 71, loss  = 1.0652933290664186, accuracy = 0.6140222635574446
Epoch 72, loss  = 1.0591795916252948, accuracy = 0.6154166063393469
Epoch 73, loss  = 1.0476126894037774, accuracy = 0.61598020446115
Epoch 74, loss  = 1.0463539881909147, accuracy = 0.6208612188479047
Epoch 75, loss  = 1.0409279856276006, accuracy = 0.618877932455684
Epoch 76, loss  = 1.0330843435957078, accuracy = 0.6165032733534601
Epoch 77, loss  = 1.0290766028647726, accuracy = 0.6162834960689224
Epoch 78, loss  = 1.0224333996468402, accuracy = 0.6185737689698929
Epoch 79, loss  = 1.0145881366222462, accuracy = 0.6209975772214621
Epoch 80, loss  = 1.0121744589602693, accuracy = 0.6232435264863809
Epoch 81, loss  = 1.0044195641862586, accuracy = 0.6234805194841277
