Running with hyperparameters: optimizer=sgd, learning_rate=1.0, batch_size=256, epsilon=1, seed=51, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.5118569987885495, accuracy = 0.6670471088217691
Epoch 2, loss  = 2.408850224981917, accuracy = 0.7010200754933935
Epoch 3, loss  = 3.2972978389009517, accuracy = 0.6969619519528366
Epoch 4, loss  = 4.556525745797664, accuracy = 0.6905765944618009
Epoch 5, loss  = 5.218919353282198, accuracy = 0.6900414633036829
Epoch 6, loss  = 5.525804650529902, accuracy = 0.6944105703236191
Epoch 7, loss  = 6.119771139672462, accuracy = 0.6846661723725145
Epoch 8, loss  = 6.196721107401746, accuracy = 0.6815819655775209
Epoch 9, loss  = 6.412440499853581, accuracy = 0.6851286524542664
Epoch 10, loss  = 6.720871610844389, accuracy = 0.6834401932647005
Epoch 11, loss  = 6.427890053201229, accuracy = 0.6707553820198009
Epoch 12, loss  = 5.871125935493631, accuracy = 0.676102518213097
Epoch 13, loss  = 5.484878014503641, accuracy = 0.6845819838928137
Epoch 14, loss  = 4.972079199932991, accuracy = 0.6795402231541205
Epoch 15, loss  = 5.417674982801397, accuracy = 0.6688550875315086
Epoch 16, loss  = 4.817321778358298, accuracy = 0.6802370348236519
Epoch 17, loss  = 4.692794552255184, accuracy = 0.6711600518144656
Epoch 18, loss  = 5.1209371759536415, accuracy = 0.6784712596485227
Epoch 19, loss  = 5.506439829887228, accuracy = 0.6748724240394033
Epoch 20, loss  = 5.372409072835395, accuracy = 0.6543688975435479
Epoch 21, loss  = 4.9805278301239015, accuracy = 0.6619190344544844
Epoch 22, loss  = 4.8029525026362, accuracy = 0.6574888145899386
Epoch 23, loss  = 4.401845301973059, accuracy = 0.6688922310905698
Epoch 24, loss  = 4.729179397542426, accuracy = 0.6730947828774277
Epoch 25, loss  = 4.606391240180807, accuracy = 0.6785199764545206
Epoch 26, loss  = 3.998948656244481, accuracy = 0.6658058486454489
Epoch 27, loss  = 4.364106599320757, accuracy = 0.6636543110069748
Epoch 28, loss  = 4.113428384192447, accuracy = 0.6762310929265329
Epoch 29, loss  = 3.5495531670590665, accuracy = 0.6666437037752428
Epoch 30, loss  = 3.4049720591687143, accuracy = 0.6800967528599479
Epoch 31, loss  = 3.27064336208587, accuracy = 0.6662808377712514
Epoch 32, loss  = 2.8523085939123276, accuracy = 0.6699377362435465
Epoch 33, loss  = 2.612295054374857, accuracy = 0.6806652704078511
Epoch 34, loss  = 2.571054722907695, accuracy = 0.6815133946107932
Epoch 35, loss  = 2.569280672073364, accuracy = 0.6751095483376462
Epoch 36, loss  = 2.488249003126266, accuracy = 0.6773723684105998
Epoch 37, loss  = 2.708064989333457, accuracy = 0.6608242743835933
Epoch 38, loss  = 2.3761992246546644, accuracy = 0.6645788390025577
Epoch 39, loss  = 2.464659991670162, accuracy = 0.667492976981004
Epoch 40, loss  = 2.4922291207820813, accuracy = 0.6600881801563393
Epoch 41, loss  = 2.366353053742267, accuracy = 0.6709015580235183
Epoch 42, loss  = 2.321013455188021, accuracy = 0.6698622686394069
Epoch 43, loss  = 2.317070094575273, accuracy = 0.6687490263767487
Epoch 44, loss  = 2.5325213782330778, accuracy = 0.670412282650007
Epoch 45, loss  = 2.5418352685076124, accuracy = 0.6740596647921091
Epoch 46, loss  = 2.6882248142932323, accuracy = 0.6616324012536041
Epoch 47, loss  = 2.549683631734645, accuracy = 0.6723429684262238
Epoch 48, loss  = 2.7591902174848193, accuracy = 0.6889318360098268
Epoch 49, loss  = 2.8935884003943584, accuracy = 0.6876490910912968
Epoch 50, loss  = 2.78216531581067, accuracy = 0.6847066444858695
Epoch 51, loss  = 2.8448973518736818, accuracy = 0.6740517358048305
Epoch 52, loss  = 2.7597382565762136, accuracy = 0.6669507619839257
Epoch 53, loss  = 2.675376157557711, accuracy = 0.6742324224256402
Epoch 54, loss  = 2.9369318287423316, accuracy = 0.6726929500253858
Epoch 55, loss  = 3.054281401634216, accuracy = 0.6714015888775318
Epoch 56, loss  = 3.303554092569554, accuracy = 0.6637764816019043
Epoch 57, loss  = 3.198104934489473, accuracy = 0.6772152197741252
Epoch 58, loss  = 3.2687159959306107, accuracy = 0.6553919516159908
Epoch 59, loss  = 3.2773886447257183, accuracy = 0.6717715450073245
Epoch 60, loss  = 3.099501886266343, accuracy = 0.6779836035109562
Epoch 61, loss  = 2.976489051352156, accuracy = 0.6832457796151274
Epoch 62, loss  = 3.2852196602111166, accuracy = 0.680305691797918
Epoch 63, loss  = 2.8817383811828936, accuracy = 0.6695648559081018
Epoch 64, loss  = 2.9286492515117564, accuracy = 0.6761936314936798
Epoch 65, loss  = 3.149838380610689, accuracy = 0.6666108553700896
Epoch 66, loss  = 2.9831507500181806, accuracy = 0.6719033442601907
Epoch 67, loss  = 3.0897021161749008, accuracy = 0.6742762208248368
Epoch 68, loss  = 3.348516721928373, accuracy = 0.6768490353821968
Epoch 69, loss  = 3.276435511670214, accuracy = 0.6843555262441231
Epoch 70, loss  = 3.0918957847229978, accuracy = 0.674938282896579
Epoch 71, loss  = 3.3495536712889975, accuracy = 0.6776649087787586
Epoch 72, loss  = 3.1013874272082713, accuracy = 0.6774339581971479
Epoch 73, loss  = 3.49895319989387, accuracy = 0.6701449866600974
Epoch 74, loss  = 3.697550720864154, accuracy = 0.6649369531123113
Epoch 75, loss  = 3.564086504692727, accuracy = 0.6622953767911169
Epoch 76, loss  = 3.4881794736740437, accuracy = 0.6630041489092291
Epoch 77, loss  = 3.3183455654915344, accuracy = 0.6671692527268319
Epoch 78, loss  = 3.2484072370732084, accuracy = 0.6738496479705729
Epoch 79, loss  = 3.2466823628608217, accuracy = 0.6822619253509704
Epoch 80, loss  = 3.4624057825575485, accuracy = 0.6699303603371792
Epoch 81, loss  = 3.55320815887857, accuracy = 0.6710340271982086
Epoch 82, loss  = 3.7552563652079156, accuracy = 0.6672955873006156
Epoch 83, loss  = 3.375735974819102, accuracy = 0.6638822492440695
Epoch 84, loss  = 3.6552226538353776, accuracy = 0.6731467902708029
Epoch 85, loss  = 3.9423446208872694, accuracy = 0.6550218144741834
Epoch 86, loss  = 4.517980081984337, accuracy = 0.6411602605280893
Epoch 87, loss  = 4.565681380921222, accuracy = 0.6400955861923149
Epoch 88, loss  = 4.321756637350042, accuracy = 0.6338937593898262
Epoch 89, loss  = 4.141644517411577, accuracy = 0.6424050429316343
Epoch 90, loss  = 4.010353770661862, accuracy = 0.6267588475064376
