Running with hyperparameters: optimizer=sgd, learning_rate=0.1, batch_size=256, epsilon=1, seed=51, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.4947677784777702, accuracy = 0.545428448446811
Epoch 2, loss  = 0.8996949840099253, accuracy = 0.6809759686794821
Epoch 3, loss  = 0.8990574925503833, accuracy = 0.7235785686138413
Epoch 4, loss  = 0.9589058566600719, accuracy = 0.733729260785306
Epoch 5, loss  = 0.9937497083176958, accuracy = 0.7420980625504322
Epoch 6, loss  = 1.0005397773803548, accuracy = 0.7484353756892649
Epoch 7, loss  = 0.9950618576496205, accuracy = 0.7550190660125939
Epoch 8, loss  = 0.9915649642335608, accuracy = 0.7578714772635149
Epoch 9, loss  = 0.9831637978553772, accuracy = 0.7644068308308543
Epoch 10, loss  = 0.9744966727622012, accuracy = 0.7643762688273474
Epoch 11, loss  = 0.9610758730705748, accuracy = 0.7675723015096122
Epoch 12, loss  = 0.9618243732350937, accuracy = 0.7712598728344495
Epoch 13, loss  = 0.9625204071085504, accuracy = 0.7735100418113481
Epoch 14, loss  = 0.9322314026507925, accuracy = 0.7821334099996212
Epoch 15, loss  = 0.9348268511447501, accuracy = 0.7825231100563002
Epoch 16, loss  = 0.927840171215382, accuracy = 0.785070093041066
Epoch 17, loss  = 0.9333251712170053, accuracy = 0.7828076769800508
Epoch 18, loss  = 0.9305000951949586, accuracy = 0.7849633356759975
Epoch 19, loss  = 0.9155631149068791, accuracy = 0.7891743893190594
Epoch 20, loss  = 0.9401211150149081, accuracy = 0.7881070663668758
Epoch 21, loss  = 0.9195237459020412, accuracy = 0.7927392079487388
Epoch 22, loss  = 0.9203490718882135, accuracy = 0.7946066894702183
Epoch 23, loss  = 0.9255924785390813, accuracy = 0.795081452988674
Epoch 24, loss  = 0.964918256059606, accuracy = 0.79504186220826
Epoch 25, loss  = 0.9564372501474746, accuracy = 0.7996867919987782
Epoch 26, loss  = 0.9578057935897341, accuracy = 0.799110396279498
Epoch 27, loss  = 0.9519004017748731, accuracy = 0.7994412406785515
Epoch 28, loss  = 0.931900772642582, accuracy = 0.8059056619329035
Epoch 29, loss  = 0.8931813095478301, accuracy = 0.8067874579145063
Epoch 30, loss  = 0.89122476324122, accuracy = 0.8090691707410789
Epoch 31, loss  = 0.910603913094135, accuracy = 0.8115089080456721
Epoch 32, loss  = 0.8966766116466928, accuracy = 0.8116125450820427
Epoch 33, loss  = 0.9232255192513161, accuracy = 0.810265028673591
