Running with hyperparameters: optimizer=sgd, learning_rate=1.0, batch_size=128, epsilon=5, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.1682006186132492, accuracy = 0.7245434908541082
Epoch 2, loss  = 1.398172298092832, accuracy = 0.7719937917517595
Epoch 3, loss  = 1.5885809145248266, accuracy = 0.7753186749019931
Epoch 4, loss  = 1.5728899347248362, accuracy = 0.7817747183461473
Epoch 5, loss  = 1.6503463778922807, accuracy = 0.7860201205892312
Epoch 6, loss  = 1.7102063269630423, accuracy = 0.786375865035376
Epoch 7, loss  = 1.8614655462409389, accuracy = 0.7857115757040651
Epoch 8, loss  = 1.815528905404402, accuracy = 0.7831339004591605
Epoch 9, loss  = 1.7136513705192598, accuracy = 0.7877281553630794
Epoch 10, loss  = 1.6893983150341871, accuracy = 0.7861272861087806
Epoch 11, loss  = 1.7519772448011044, accuracy = 0.7829805224844789
Epoch 12, loss  = 1.7673129077150878, accuracy = 0.7820802881694054
Epoch 13, loss  = 1.7567336882101192, accuracy = 0.7780528929017436
Epoch 14, loss  = 1.6769588550906191, accuracy = 0.7855219800430069
Epoch 15, loss  = 1.7772142292339919, accuracy = 0.7836632426145398
Epoch 16, loss  = 1.7151360773582702, accuracy = 0.7824125252167587
Epoch 17, loss  = 1.6382120395265918, accuracy = 0.7808629976383025
Epoch 18, loss  = 1.578268134136444, accuracy = 0.7917244881763056
Epoch 19, loss  = 1.599637159533592, accuracy = 0.7857864031584654
Epoch 20, loss  = 1.6225108458543382, accuracy = 0.7856106325687834
Epoch 21, loss  = 1.5737446967218476, accuracy = 0.7836454431083311
Epoch 22, loss  = 1.560138211194386, accuracy = 0.781878494098615
Epoch 23, loss  = 1.6074109040597864, accuracy = 0.7857469630902953
Epoch 24, loss  = 1.574356778725378, accuracy = 0.7855344168620817
Epoch 25, loss  = 1.5518302387520195, accuracy = 0.7857898917494859
Epoch 26, loss  = 1.5552560142489638, accuracy = 0.7899075153820954
Epoch 27, loss  = 1.6131705725625125, accuracy = 0.7871078855230409
