Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=256, epsilon=1, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.3046600889652336, accuracy = 0.10292602719812748
Epoch 2, loss  = 2.296519639644217, accuracy = 0.10813751501479732
Epoch 3, loss  = 2.289086948557103, accuracy = 0.13965257583518878
Epoch 4, loss  = 2.2810854242203082, accuracy = 0.2171738834420405
Epoch 5, loss  = 2.2729581772012915, accuracy = 0.2890087835977442
Epoch 6, loss  = 2.265356347915974, accuracy = 0.3239151995486822
Epoch 7, loss  = 2.2576303055945863, accuracy = 0.35251282045282656
Epoch 8, loss  = 2.248466360822637, accuracy = 0.36969669142149
Epoch 9, loss  = 2.240442600656063, accuracy = 0.38190382096825287
Epoch 10, loss  = 2.2313821336056323, accuracy = 0.4003638205679832
Epoch 11, loss  = 2.221099357402071, accuracy = 0.42217634709789387
Epoch 12, loss  = 2.2112839932137347, accuracy = 0.43365773994628287
Epoch 13, loss  = 2.2000565001305112, accuracy = 0.4526076759914751
Epoch 14, loss  = 2.1891860414058604, accuracy = 0.4635289417692986
Epoch 15, loss  = 2.1767291424122264, accuracy = 0.4756231994815612
Epoch 16, loss  = 2.163296062388319, accuracy = 0.4929994551488577
Epoch 17, loss  = 2.150201626026884, accuracy = 0.4975938057664757
Epoch 18, loss  = 2.136215508237798, accuracy = 0.506994326866627
Epoch 19, loss  = 2.1202814934101513, accuracy = 0.5152005610555563
Epoch 20, loss  = 2.1055470933305456, accuracy = 0.5173481248752879
Epoch 21, loss  = 2.0870656693235357, accuracy = 0.5261464722115917
Epoch 22, loss  = 2.0710131432147736, accuracy = 0.5261618603716067
Epoch 23, loss  = 2.053754376350565, accuracy = 0.5266031736434605
Epoch 24, loss  = 2.0351130952226355, accuracy = 0.5379474475270164
Epoch 25, loss  = 2.014607215434947, accuracy = 0.5438229831211983
Epoch 26, loss  = 1.9958344880570758, accuracy = 0.5447909047516557
Epoch 27, loss  = 1.9752331099611649, accuracy = 0.5483079253593678
Epoch 28, loss  = 1.9540679870767796, accuracy = 0.5546744796304325
Epoch 29, loss  = 1.9321305269890643, accuracy = 0.5582686104825331
Epoch 30, loss  = 1.9112916839883682, accuracy = 0.5606134061804005
Epoch 31, loss  = 1.885366643743312, accuracy = 0.5673924467028321
Epoch 32, loss  = 1.8645033258072874, accuracy = 0.5644390397410328
Epoch 33, loss  = 1.8432871133723157, accuracy = 0.5677950580623939
Epoch 34, loss  = 1.8154184103012085, accuracy = 0.5748369596990729
Epoch 35, loss  = 1.7920654905603286, accuracy = 0.5767480510801296
Epoch 36, loss  = 1.7695284503571531, accuracy = 0.578449183758341
Epoch 37, loss  = 1.744894678034681, accuracy = 0.5829897744235933
Epoch 38, loss  = 1.7211839670830584, accuracy = 0.5826722454351653
Epoch 39, loss  = 1.6948599947259781, accuracy = 0.5869299407367968
Epoch 40, loss  = 1.6739504210492397, accuracy = 0.5900022170217978
Epoch 41, loss  = 1.6486541996610926, accuracy = 0.5927646020897811
Epoch 42, loss  = 1.6291410136730113, accuracy = 0.5933545810626161
Epoch 43, loss  = 1.5993340994449372, accuracy = 0.6009690819592279
Epoch 44, loss  = 1.5760622156427262, accuracy = 0.6001557793622962
Epoch 45, loss  = 1.5594249522432369, accuracy = 0.5976383828796107
Epoch 46, loss  = 1.5304976082862691, accuracy = 0.6075178620083277
Epoch 47, loss  = 1.5149816548570674, accuracy = 0.6016163431999711
Epoch 48, loss  = 1.488044628691166, accuracy = 0.6075221029293949
Epoch 49, loss  = 1.469899819252339, accuracy = 0.6054343676784288
Epoch 50, loss  = 1.4491182352634187, accuracy = 0.6100988211296797
Epoch 51, loss  = 1.4318499407869705, accuracy = 0.6076523517432145
Epoch 52, loss  = 1.4068900417774282, accuracy = 0.6139851367476306
Epoch 53, loss  = 1.386371034764229, accuracy = 0.618091813717407
Epoch 54, loss  = 1.3712309994596117, accuracy = 0.61682690784829
Epoch 55, loss  = 1.3567038241853104, accuracy = 0.6165658827821319
Epoch 56, loss  = 1.3360542200981302, accuracy = 0.617641727033529
Epoch 57, loss  = 1.3208717072263676, accuracy = 0.619548743162862
Epoch 58, loss  = 1.3025294745222051, accuracy = 0.6201769821143037
Epoch 59, loss  = 1.290374423595185, accuracy = 0.6188552616919525
Epoch 60, loss  = 1.2691879810170925, accuracy = 0.6242213517599948
Epoch 61, loss  = 1.2528184211000484, accuracy = 0.6259091926272342
Epoch 62, loss  = 1.2418649024151742, accuracy = 0.6247580357804988
Epoch 63, loss  = 1.2257411779241358, accuracy = 0.6274886457123109
Epoch 64, loss  = 1.2149810517087896, accuracy = 0.6244589736473263
Epoch 65, loss  = 1.2022353938285342, accuracy = 0.6270024404834541
Epoch 66, loss  = 1.1917691682247404, accuracy = 0.6271617357895575
Epoch 67, loss  = 1.1755750793091795, accuracy = 0.6296387857081862
Epoch 68, loss  = 1.162745713173075, accuracy = 0.6285555795142018
Epoch 69, loss  = 1.1510971378772816, accuracy = 0.6290388020516294
Epoch 70, loss  = 1.1437461487790372, accuracy = 0.6307611639357295
