Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=128, epsilon=5, seed=92, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.3004978048776006, accuracy = 0.10683677697754439
Epoch 2, loss  = 2.2845556883415434, accuracy = 0.1747870351874305
Epoch 3, loss  = 2.269271512021388, accuracy = 0.30775667837108295
Epoch 4, loss  = 2.2530829850544554, accuracy = 0.36426773391288564
Epoch 5, loss  = 2.23564592302481, accuracy = 0.39587719102768487
Epoch 6, loss  = 2.215203997931247, accuracy = 0.42242834207475854
Epoch 7, loss  = 2.1931391733287495, accuracy = 0.4526372210508278
Epoch 8, loss  = 2.168119206357358, accuracy = 0.4805870790829263
Epoch 9, loss  = 2.1422099797710428, accuracy = 0.49912207717930845
Epoch 10, loss  = 2.110699896110909, accuracy = 0.5197758460515038
Epoch 11, loss  = 2.0777741718902263, accuracy = 0.5285933204108765
Epoch 12, loss  = 2.041031149658821, accuracy = 0.5419184131262176
Epoch 13, loss  = 2.001702813451478, accuracy = 0.5469187295704112
Epoch 14, loss  = 1.9615807197749742, accuracy = 0.55476806345379
Epoch 15, loss  = 1.9192280596507383, accuracy = 0.5613074239579365
Epoch 16, loss  = 1.8735089223267936, accuracy = 0.5695837867174494
Epoch 17, loss  = 1.8252281453817891, accuracy = 0.5777709014498373
Epoch 18, loss  = 1.7766524667678865, accuracy = 0.5831181825043213
Epoch 19, loss  = 1.7338958061071856, accuracy = 0.5812987560968306
Epoch 20, loss  = 1.6826182560625869, accuracy = 0.5910492407882074
Epoch 21, loss  = 1.6323635900961055, accuracy = 0.59508154560144
Epoch 22, loss  = 1.5925740727991946, accuracy = 0.5945924310973136
Epoch 23, loss  = 1.540746943020363, accuracy = 0.6036286897857053
Epoch 24, loss  = 1.4953965749313582, accuracy = 0.6071626550784167
Epoch 25, loss  = 1.4530898724029313, accuracy = 0.6089691926360676
Epoch 26, loss  = 1.4146721086014054, accuracy = 0.6112590853096708
Epoch 27, loss  = 1.3757587826328237, accuracy = 0.6168117673893987
Epoch 28, loss  = 1.3396525517709728, accuracy = 0.6201657361643168
Epoch 29, loss  = 1.3064778758518731, accuracy = 0.6207881522659302
Epoch 30, loss  = 1.2768849548754662, accuracy = 0.621256638166467
Epoch 31, loss  = 1.2419288468513408, accuracy = 0.6238623978473739
Epoch 32, loss  = 1.2168358422037382, accuracy = 0.6248412529440356
Epoch 33, loss  = 1.192306295895119, accuracy = 0.6275454803849362
Epoch 34, loss  = 1.1642497758875523, accuracy = 0.6329293844376246
Epoch 35, loss  = 1.1429350435860883, accuracy = 0.6318696123869505
Epoch 36, loss  = 1.1212119465189447, accuracy = 0.6336198856314232
Epoch 37, loss  = 1.1106052316073924, accuracy = 0.6336037466713857
Epoch 38, loss  = 1.0977935529212708, accuracy = 0.6309815377392888
Epoch 39, loss  = 1.0765290978366633, accuracy = 0.6350715551358208
Epoch 40, loss  = 1.0632840084877095, accuracy = 0.6363563240300805
Epoch 41, loss  = 1.052235024570148, accuracy = 0.6362555559089943
Epoch 42, loss  = 1.0355886364542346, accuracy = 0.6389779004019354
Epoch 43, loss  = 1.024966004052396, accuracy = 0.6386204609694996
Epoch 44, loss  = 1.0127865334055317, accuracy = 0.6398871904803376
Epoch 45, loss  = 1.0082147830584918, accuracy = 0.6416950684660448
Epoch 46, loss  = 0.9938714440697546, accuracy = 0.643136081991923
Epoch 47, loss  = 0.9842316709093447, accuracy = 0.646969948881935
Epoch 48, loss  = 0.9715665239515081, accuracy = 0.6478460716347962
Epoch 49, loss  = 0.9715778390481782, accuracy = 0.6437883459485307
Epoch 50, loss  = 0.9714040574488609, accuracy = 0.6442486355585512
Epoch 51, loss  = 0.9584675343560257, accuracy = 0.64935731827472
Epoch 52, loss  = 0.9520514575657306, accuracy = 0.6531567569029911
Epoch 53, loss  = 0.9539560716289447, accuracy = 0.6505782158525312
Epoch 54, loss  = 0.948105515320418, accuracy = 0.6543343862629516
Epoch 55, loss  = 0.9341890262896573, accuracy = 0.6584900398108317
Epoch 56, loss  = 0.9258930516649665, accuracy = 0.663949575512018
Epoch 57, loss  = 0.9316571021893385, accuracy = 0.6613627631723729
Epoch 58, loss  = 0.9279291749254727, accuracy = 0.6642791945876244
Epoch 59, loss  = 0.9161257065181285, accuracy = 0.6679031757303618
Epoch 60, loss  = 0.9046480404034353, accuracy = 0.6736423759010899
Epoch 61, loss  = 0.916477475084984, accuracy = 0.6669714315112683
Epoch 62, loss  = 0.9049393480012158, accuracy = 0.6728377440995711
Epoch 63, loss  = 0.9062997893229731, accuracy = 0.6731273436837866
Epoch 64, loss  = 0.8971175811946519, accuracy = 0.6781276394156726
Epoch 65, loss  = 0.8991070844725505, accuracy = 0.6764528148474749
Epoch 66, loss  = 0.9012646612836354, accuracy = 0.6787093239088178
Epoch 67, loss  = 0.8925581462601863, accuracy = 0.6811252154714863
