Running with hyperparameters: optimizer=sgd, learning_rate=0.1, batch_size=128, epsilon=5, seed=51, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 1.1987804227800511, accuracy = 0.612439893869763
Epoch 2, loss  = 0.9272327085674953, accuracy = 0.7265571682409216
Epoch 3, loss  = 0.9720825380099608, accuracy = 0.7466949513516968
Epoch 4, loss  = 0.9625258195374821, accuracy = 0.7581474524780933
Epoch 5, loss  = 0.9552460399899148, accuracy = 0.7634467413014403
Epoch 6, loss  = 0.9327684211959717, accuracy = 0.7730324109728226
Epoch 7, loss  = 0.9358684186106806, accuracy = 0.7785990829474725
Epoch 8, loss  = 0.9089491698406399, accuracy = 0.7848728024634338
Epoch 9, loss  = 0.9060839420950997, accuracy = 0.7858006975134741
Epoch 10, loss  = 0.8883385642378061, accuracy = 0.7896513587482303
Epoch 11, loss  = 0.8829297365537331, accuracy = 0.7936643692326208
Epoch 12, loss  = 0.8771869580247509, accuracy = 0.7963933149780253
Epoch 13, loss  = 0.8693422483864115, accuracy = 0.7992042553172678
Epoch 14, loss  = 0.8524826184900076, accuracy = 0.8050896998593411
Epoch 15, loss  = 0.8553066641282934, accuracy = 0.8065066252609359
Epoch 16, loss  = 0.8536696446729876, accuracy = 0.8084729585561985
Epoch 17, loss  = 0.8322251436552768, accuracy = 0.8165421700862294
Epoch 18, loss  = 0.8295218219507986, accuracy = 0.816129461440793
Epoch 19, loss  = 0.8310597857305491, accuracy = 0.8197025380177109
Epoch 20, loss  = 0.8079431480817449, accuracy = 0.82255241821668
Epoch 21, loss  = 0.8291877553915419, accuracy = 0.8219738339857373
Epoch 22, loss  = 0.8176459800968292, accuracy = 0.8232320742575208
Epoch 23, loss  = 0.8128164052200724, accuracy = 0.8285048747673873
Epoch 24, loss  = 0.8357045611084651, accuracy = 0.8252809280950872
Epoch 25, loss  = 0.8030083946137032, accuracy = 0.8309057739774885
Epoch 26, loss  = 0.8142673560042879, accuracy = 0.8291919710355811
Epoch 27, loss  = 0.8074459760809249, accuracy = 0.833874734479376
Epoch 28, loss  = 0.8099616249995445, accuracy = 0.8321456593229977
Epoch 29, loss  = 0.788573731555105, accuracy = 0.8356324051329028
Epoch 30, loss  = 0.7978810122780708, accuracy = 0.8326385817124008
Epoch 31, loss  = 0.775640953387787, accuracy = 0.8358045125190761
Epoch 32, loss  = 0.7683231802001945, accuracy = 0.8404443143681469
Epoch 33, loss  = 0.7766513384100217, accuracy = 0.8387639124332279
Epoch 34, loss  = 0.7670635228980579, accuracy = 0.8430783047457187
Epoch 35, loss  = 0.778032753703945, accuracy = 0.8421700040298963
Epoch 36, loss  = 0.7630321107058129, accuracy = 0.8471969686074313
Epoch 37, loss  = 0.7681186092433645, accuracy = 0.8486078244276775
Epoch 38, loss  = 0.7835330999990516, accuracy = 0.8459509103025854
Epoch 39, loss  = 0.7728764965399496, accuracy = 0.848955232947337
Epoch 40, loss  = 0.7838523330083534, accuracy = 0.8478952590562217
Epoch 41, loss  = 0.7773778437297227, accuracy = 0.8503454568517481
Epoch 42, loss  = 0.8099779669664053, accuracy = 0.8496061181309745
Epoch 43, loss  = 0.8066360954282634, accuracy = 0.8481142857517997
Epoch 44, loss  = 0.7986493845547694, accuracy = 0.8514855622139397
Epoch 45, loss  = 0.7973492939207854, accuracy = 0.8504941901971741
Epoch 46, loss  = 0.8113985422259963, accuracy = 0.8471011943350308
Epoch 47, loss  = 0.8020125639591136, accuracy = 0.8499554012326163
Epoch 48, loss  = 0.8014914462688381, accuracy = 0.8520023055398079
Epoch 49, loss  = 0.814257270364619, accuracy = 0.852690510500366
Epoch 50, loss  = 0.8220926788188755, accuracy = 0.8516608752285374
Epoch 51, loss  = 0.8407880231134419, accuracy = 0.8502699562178849
Epoch 52, loss  = 0.8094066730630931, accuracy = 0.8513918219659846
Epoch 53, loss  = 0.810866174254336, accuracy = 0.8516113209894689
Epoch 54, loss  = 0.7954720965326468, accuracy = 0.8542196755821667
Epoch 55, loss  = 0.7884618384179785, accuracy = 0.8559602990858804
Epoch 56, loss  = 0.8151758693174512, accuracy = 0.8527471264449048
Epoch 57, loss  = 0.817583568219437, accuracy = 0.8561221520768665
Epoch 58, loss  = 0.81638773745184, accuracy = 0.856197678169256
Epoch 59, loss  = 0.8266711394542824, accuracy = 0.8554594002250445
Epoch 60, loss  = 0.81984183494089, accuracy = 0.8543524941366996
Epoch 61, loss  = 0.819685205721906, accuracy = 0.8542606711992942
Epoch 62, loss  = 0.8127337657947784, accuracy = 0.853939282146274
Epoch 63, loss  = 0.8003521156844808, accuracy = 0.8584041422029385
Epoch 64, loss  = 0.8084187498733179, accuracy = 0.8572081168139528
Epoch 65, loss  = 0.8134345884706928, accuracy = 0.8579113518096779
Epoch 66, loss  = 0.8167756399366138, accuracy = 0.858670948383963
Epoch 67, loss  = 0.8204519302606075, accuracy = 0.8578662273177207
Epoch 68, loss  = 0.8337970692465808, accuracy = 0.8564845869243605
Epoch 69, loss  = 0.8182372024445645, accuracy = 0.8605740896131215
Epoch 70, loss  = 0.822184519600004, accuracy = 0.8615069151871305
Epoch 71, loss  = 0.846473926134201, accuracy = 0.8599081792474134
