Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=256, epsilon=10, seed=51, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.295287975351861, accuracy = 0.15553319441317834
Epoch 2, loss  = 2.2865729047897014, accuracy = 0.19189790281744065
Epoch 3, loss  = 2.2778528406264935, accuracy = 0.2323543183693789
Epoch 4, loss  = 2.269324194116795, accuracy = 0.2832057919037554
Epoch 5, loss  = 2.2609940975270373, accuracy = 0.32132138917823383
Epoch 6, loss  = 2.2522739440836803, accuracy = 0.34507729853623903
Epoch 7, loss  = 2.2424481148415425, accuracy = 0.3653434789204705
Epoch 8, loss  = 2.2330876583748673, accuracy = 0.3796716738680488
Epoch 9, loss  = 2.2220139919443334, accuracy = 0.40565355865940755
Epoch 10, loss  = 2.2113473567556827, accuracy = 0.42733875747672356
Epoch 11, loss  = 2.199080310983861, accuracy = 0.4493656750788922
Epoch 12, loss  = 2.187361423005449, accuracy = 0.46609410274988866
Epoch 13, loss  = 2.1739128985303515, accuracy = 0.4883003633508998
Epoch 14, loss  = 2.159038196726048, accuracy = 0.5050114765490754
Epoch 15, loss  = 2.14478615497021, accuracy = 0.5186848875479122
Epoch 16, loss  = 2.1285242070543005, accuracy = 0.5311338704608602
Epoch 17, loss  = 2.112650210806664, accuracy = 0.5393118420276564
Epoch 18, loss  = 2.095684375154211, accuracy = 0.5494691386211881
Epoch 19, loss  = 2.076400830897879, accuracy = 0.5611063386816691
Epoch 20, loss  = 2.0571770241919984, accuracy = 0.569455161905734
Epoch 21, loss  = 2.0368508440382938, accuracy = 0.5735209056053462
Epoch 22, loss  = 2.0162685069632023, accuracy = 0.571889615555637
Epoch 23, loss  = 1.9944573762569022, accuracy = 0.5764500810380493
Epoch 24, loss  = 1.9734906262539802, accuracy = 0.578825457609409
Epoch 25, loss  = 1.9482747767833952, accuracy = 0.5825096654990662
Epoch 26, loss  = 1.9261291412597006, accuracy = 0.5819064335111244
Epoch 27, loss  = 1.901572753520722, accuracy = 0.5795238325583656
Epoch 28, loss  = 1.8753665198671057, accuracy = 0.5818368470640416
Epoch 29, loss  = 1.8512917975161938, accuracy = 0.5821398805255237
Epoch 30, loss  = 1.8240899872272573, accuracy = 0.5803682389623959
Epoch 31, loss  = 1.8006699856291426, accuracy = 0.5786092251210276
Epoch 32, loss  = 1.7739833436113723, accuracy = 0.578491161768134
Epoch 33, loss  = 1.7520221263804334, accuracy = 0.5782266390605167
Epoch 34, loss  = 1.725744986026845, accuracy = 0.5807720967375934
Epoch 35, loss  = 1.693352746963501, accuracy = 0.5866623757385493
Epoch 36, loss  = 1.6706074141441507, accuracy = 0.5812800609203902
Epoch 37, loss  = 1.6485448588716223, accuracy = 0.5770211638888314
Epoch 38, loss  = 1.6217822780000402, accuracy = 0.5808822236868996
Epoch 39, loss  = 1.5993626645270815, accuracy = 0.5783973121827669
Epoch 40, loss  = 1.5759644229361351, accuracy = 0.5793120355398821
Epoch 41, loss  = 1.5505782670163093, accuracy = 0.5851607996784411
Epoch 42, loss  = 1.5282223970332045, accuracy = 0.5825205595972098
Epoch 43, loss  = 1.5055824746476842, accuracy = 0.5809913839502396
Epoch 44, loss  = 1.4845809018358271, accuracy = 0.5843557583880862
Epoch 45, loss  = 1.4636180050829624, accuracy = 0.5833120312000166
Epoch 46, loss  = 1.4461901015423715, accuracy = 0.5814543316950045
Epoch 47, loss  = 1.4247374996225886, accuracy = 0.5799055656994299
Epoch 48, loss  = 1.4082722795770524, accuracy = 0.5808332003370404
Epoch 49, loss  = 1.3876546093758115, accuracy = 0.581326258201235
Epoch 50, loss  = 1.3657107053919042, accuracy = 0.5887612645960145
Epoch 51, loss  = 1.354399317376157, accuracy = 0.5861687474671491
Epoch 52, loss  = 1.337201137745634, accuracy = 0.5857855500171018
Epoch 53, loss  = 1.315138043241298, accuracy = 0.5873035650200372
Epoch 54, loss  = 1.2990311906692829, accuracy = 0.588699526110711
Epoch 55, loss  = 1.290148250600125, accuracy = 0.5868663406134041
Epoch 56, loss  = 1.271373695008298, accuracy = 0.5912381545211143
Epoch 57, loss  = 1.2580638231115138, accuracy = 0.5910596198191422
Epoch 58, loss  = 1.245395117617668, accuracy = 0.5920992075399009
Epoch 59, loss  = 1.2312422163943026, accuracy = 0.592309670811636
Epoch 60, loss  = 1.2265433945554367, accuracy = 0.5911290905563051
Epoch 61, loss  = 1.2023494568276913, accuracy = 0.5941430376254246
Epoch 62, loss  = 1.1990237479514263, accuracy = 0.5928054541462386
Epoch 63, loss  = 1.1869376948539248, accuracy = 0.5928405059703299
Epoch 64, loss  = 1.1780180484690566, accuracy = 0.5938696214267041
Epoch 65, loss  = 1.168051478203307, accuracy = 0.5938792201665996
Epoch 66, loss  = 1.1612436106864443, accuracy = 0.5953161936610218
Epoch 67, loss  = 1.1475710493453006, accuracy = 0.5969951165278523
Epoch 68, loss  = 1.1312897712626355, accuracy = 0.6029203709370065
Epoch 69, loss  = 1.1255905973150375, accuracy = 0.6011124526529982
Epoch 70, loss  = 1.1170211507918988, accuracy = 0.6044524475400841
Epoch 71, loss  = 1.1092339043921613, accuracy = 0.6041307051368979
Epoch 72, loss  = 1.1048338654193472, accuracy = 0.6054589722776295
Epoch 73, loss  = 1.0975663185119628, accuracy = 0.6051734095354719
Epoch 74, loss  = 1.092902435901317, accuracy = 0.6050360674691238
Epoch 75, loss  = 1.0787590800447666, accuracy = 0.6070329577229985
Epoch 76, loss  = 1.0750549331624457, accuracy = 0.6093725305595793
Epoch 77, loss  = 1.0691187069771138, accuracy = 0.6111279806553833
Epoch 78, loss  = 1.060222118966123, accuracy = 0.6115123752351643
Epoch 79, loss  = 1.059606833914493, accuracy = 0.607299667715261
Epoch 80, loss  = 1.0532165093624846, accuracy = 0.610579227851693
Epoch 81, loss  = 1.0473709032890643, accuracy = 0.6116202093547121
Epoch 82, loss  = 1.0518665623157581, accuracy = 0.6073175527057174
Epoch 83, loss  = 1.0326618067761686, accuracy = 0.6151270126029168
Epoch 84, loss  = 1.0356178958365259, accuracy = 0.6123569085441368
Epoch 85, loss  = 1.0196680999816732, accuracy = 0.6187453986877925
Epoch 86, loss  = 1.018252048847523, accuracy = 0.6176233543125049
Epoch 87, loss  = 1.0101069889170058, accuracy = 0.6213137379101035
Epoch 88, loss  = 1.0113748639187914, accuracy = 0.6188071686067741
Epoch 89, loss  = 1.0026769100351536, accuracy = 0.6223298070432561
Epoch 90, loss  = 1.0013457204433198, accuracy = 0.6234120396488398
Epoch 91, loss  = 1.0015211079983002, accuracy = 0.6222460473493464
Epoch 92, loss  = 0.9905174098116286, accuracy = 0.6250148282954429
Epoch 93, loss  = 0.9897568304487999, accuracy = 0.6236440571895797
Epoch 94, loss  = 0.9913305614856963, accuracy = 0.6254499124078424
Epoch 95, loss  = 0.9850376108859448, accuracy = 0.6276187818559746
Epoch 96, loss  = 0.9826545974041553, accuracy = 0.6274827781187393
Epoch 97, loss  = 0.9757131130137342, accuracy = 0.6320437432795946
Epoch 98, loss  = 0.9885792242719772, accuracy = 0.6267698375011815
Epoch 99, loss  = 0.9779984083581478, accuracy = 0.6277633782095029
Epoch 100, loss  = 0.9637807676132689, accuracy = 0.6346360941627699
Epsilon: 9.99557930028823, Delta: 1e-05, Time Taken for Training 879.4220323562622
Loss: 0.9737595677375793, Accuracy: 0.6319
Model saved as 'results/fashion_mnist_2c2d/sgd/models/model_type_classification_learning_rate_0.001_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_10_noise_multiplier_0.666656494140625_delta_1e-05_clip_bound_1.0_seed_51_.pth'
Results saved as 'results/fashion_mnist_2c2d/sgd/json/model_type_classification_learning_rate_0.001_num_epochs_100_batch_size_256_sample_rate_0.004266666666666667_epsilon_10_noise_multiplier_0.666656494140625_delta_1e-05_clip_bound_1.0_seed_51_.json'
