Running with hyperparameters: optimizer=sgd, learning_rate=0.001, batch_size=128, epsilon=10, seed=71, num_epochs=100, delta=1e-05, clip_bound=1.0, problem=2
cuda
Epoch 1, loss  = 2.2959972464962046, accuracy = 0.11266498065118533
Epoch 2, loss  = 2.2753794706706554, accuracy = 0.1617405319647896
Epoch 3, loss  = 2.254783426520667, accuracy = 0.1987234144327449
Epoch 4, loss  = 2.232998110846416, accuracy = 0.3070483337842454
Epoch 5, loss  = 2.2079375323964587, accuracy = 0.40081068495103134
Epoch 6, loss  = 2.180109419039826, accuracy = 0.4451953425353928
Epoch 7, loss  = 2.1475605080122633, accuracy = 0.4733300456202264
Epoch 8, loss  = 2.112107627681578, accuracy = 0.49510218444112153
Epoch 9, loss  = 2.0716021823476374, accuracy = 0.5202608490640798
Epoch 10, loss  = 2.028886830120453, accuracy = 0.5475816654711474
Epoch 11, loss  = 1.9819013353095634, accuracy = 0.5605861118123101
Epoch 12, loss  = 1.9317331690269748, accuracy = 0.5742155929636465
Epoch 13, loss  = 1.8814302426157221, accuracy = 0.5769575015938254
Epoch 14, loss  = 1.8285088546748862, accuracy = 0.5862356352860093
Epoch 15, loss  = 1.7745809112784705, accuracy = 0.5907666115814731
Epoch 16, loss  = 1.7192734881504765, accuracy = 0.5945280725990558
Epoch 17, loss  = 1.6664187595534172, accuracy = 0.5998381018566824
Epoch 18, loss  = 1.6108402547551626, accuracy = 0.6044920277227847
Epoch 19, loss  = 1.5601597732064059, accuracy = 0.6069690528699045
Epoch 20, loss  = 1.5124977768611299, accuracy = 0.6084948509997763
Epoch 21, loss  = 1.4674154987721555, accuracy = 0.6065951398336152
Epoch 22, loss  = 1.4241302188779754, accuracy = 0.6064432249538436
Epoch 23, loss  = 1.3804569775615927, accuracy = 0.6082552397175764
Epoch 24, loss  = 1.3414685949842051, accuracy = 0.6125503892464605
Epoch 25, loss  = 1.3073556781577658, accuracy = 0.6096831861510613
Epoch 26, loss  = 1.2707176709225945, accuracy = 0.6133545699306854
Epoch 27, loss  = 1.244628835080275, accuracy = 0.6096374768723715
Epoch 28, loss  = 1.2151011988552394, accuracy = 0.6114975382891114
Epoch 29, loss  = 1.1865535082339225, accuracy = 0.6140435659135871
Epoch 30, loss  = 1.16518662923943, accuracy = 0.6117427618517789
Epoch 31, loss  = 1.1423195815289706, accuracy = 0.6109596015106117
Epoch 32, loss  = 1.1219105871755686, accuracy = 0.6115866560927187
Epoch 33, loss  = 1.1083996598400288, accuracy = 0.6093467569492246
Epoch 34, loss  = 1.0880172816929279, accuracy = 0.6118920742309192
Epoch 35, loss  = 1.0746041932848216, accuracy = 0.6097918618572911
Epoch 36, loss  = 1.0582817545069305, accuracy = 0.6116547166260484
Epoch 37, loss  = 1.0458614832556832, accuracy = 0.6138179480119244
Epoch 38, loss  = 1.0389818880857944, accuracy = 0.6139902724809586
Epoch 39, loss  = 1.021735174442405, accuracy = 0.6182371689189987
Epoch 40, loss  = 1.0177977382501304, accuracy = 0.6142819334318259
Epoch 41, loss  = 1.0000609777121148, accuracy = 0.6218602086001294
Epoch 42, loss  = 0.9914292986713239, accuracy = 0.6204058726912228
Epoch 43, loss  = 0.9919406869518224, accuracy = 0.6185451514127881
Epoch 44, loss  = 0.9865387059223931, accuracy = 0.6226838185786306
Epoch 45, loss  = 0.9647953920781231, accuracy = 0.6284979001283064
Epoch 46, loss  = 0.969204606404945, accuracy = 0.6273104041653575
Epoch 47, loss  = 0.9629174610699164, accuracy = 0.6290702128896363
Epoch 48, loss  = 0.9525729356798281, accuracy = 0.6332038766115973
Epoch 49, loss  = 0.953703152853797, accuracy = 0.6297439637117014
Epoch 50, loss  = 0.94638856374887, accuracy = 0.6339957037873802
Epoch 51, loss  = 0.9515725067937806, accuracy = 0.6299007615034551
Epoch 52, loss  = 0.9437061918061426, accuracy = 0.6327718836282583
Epoch 53, loss  = 0.9295811316351901, accuracy = 0.6392234759622119
Epoch 54, loss  = 0.9473863273287124, accuracy = 0.6341172854780304
Epoch 55, loss  = 0.9391039979737451, accuracy = 0.6405588153082825
Epoch 56, loss  = 0.9333794072492799, accuracy = 0.6419767008075851
Epoch 57, loss  = 0.9231814112998783, accuracy = 0.646546311684326
Epoch 58, loss  = 0.9260038188271431, accuracy = 0.6475409355070243
Epoch 59, loss  = 0.9237840422180924, accuracy = 0.6488938743416333
Epoch 60, loss  = 0.9234170665873139, accuracy = 0.6500095531400741
Epoch 61, loss  = 0.917538369006948, accuracy = 0.6538967421820374
Epoch 62, loss  = 0.9090815116601713, accuracy = 0.6587826916115458
Epoch 63, loss  = 0.9075354638892704, accuracy = 0.6605638584838744
Epoch 64, loss  = 0.9204472486398367, accuracy = 0.6613742313327885
Epoch 65, loss  = 0.8992784409634849, accuracy = 0.6680749183122402
Epoch 66, loss  = 0.894058750001098, accuracy = 0.6713149788600444
Epoch 67, loss  = 0.9042718321529787, accuracy = 0.6722407138210897
Epoch 68, loss  = 0.9040105726673151, accuracy = 0.6725098823887101
Epoch 69, loss  = 0.8937390341179203, accuracy = 0.6769695596649258
